,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,484,32997,37,9,11,0,1,1,0,446,33326,11,9,55,2,0,2,0,0
0,468,34895,33,13,10,2,0,3,0,412,32173,10,13,70,0,1,1,0,1
0,377,35028,34,18,18,0,1,1,0,419,34711,18,18,310,2,0,3,0,0
0,415,34218,128,14,14,1,0,2,0,462,35213,14,14,55,1,1,2,0,0
0,470,37315,57,19,17,0,1,1,0,419,36628,17,19,35,1,0,4,0,1
0,433,34854,114,16,12,1,0,1,0,397,31938,12,16,40,1,0,1,0,1
0,321,34833,37,21,38,0,0,0,0,420,46602,38,21,28,3,1,6,0,0
0,442,36118,31,18,20,2,0,1,0,420,37005,20,18,68,1,1,3,0,0
0,483,38454,47,20,18,1,0,2,0,438,37428,18,20,55,1,1,4,0,0
0,482,40831,39,22,17,0,1,2,0,419,34866,17,22,95,2,0,2,0,1
0,371,32323,48,11,25,1,0,0,0,492,42579,25,11,33,1,1,4,0,0
0,417,39995,32,22,19,2,1,5,0,389,33835,19,22,34,0,0,1,0,1
0,477,32988,34,8,13,1,1,2,0,420,32481,13,8,129,1,0,2,0,0
0,411,36799,70,17,18,1,1,3,0,444,34673,18,17,72,1,0,2,0,1
0,395,32875,34,14,20,1,0,2,0,367,36828,20,14,24,1,1,3,0,0
0,396,37298,33,22,17,1,0,2,0,347,33706,17,22,51,1,1,2,0,1
0,382,37268,124,24,16,1,1,2,0,372,34280,16,24,32,1,0,2,0,1
0,487,35909,96,12,19,2,0,1,0,459,34294,19,12,89,0,0,2,0,1
0,389,34659,40,17,15,1,0,1,0,421,35338,15,17,41,1,1,4,0,0
0,444,37503,31,19,13,2,2,4,0,354,31236,13,19,39,0,0,1,0,1
0,402,38944,29,28,9,1,1,3,0,407,29908,9,28,36,1,0,0,0,1
0,500,35088,45,11,10,1,0,0,0,483,31880,10,11,57,0,0,2,0,0
0,430,34443,62,17,20,0,0,1,0,431,37617,20,17,49,2,1,3,0,1
0,439,32114,42,9,19,1,0,1,0,460,35345,19,9,164,1,0,2,0,1
0,397,40628,20,28,20,2,1,3,0,356,34875,20,28,31,0,0,3,0,0
0,437,36478,55,16,12,1,1,2,0,435,32761,12,16,41,0,0,2,0,1
0,385,40395,121,31,21,1,0,0,0,380,39961,21,31,36,2,1,5,0,1
0,367,37981,179,24,25,2,1,3,0,401,38057,25,24,44,0,0,1,0,1
0,444,31348,40,10,19,0,0,0,0,473,36140,19,10,35,2,1,3,0,0
0,471,37633,179,13,16,0,1,3,0,405,33433,16,13,43,3,0,0,0,0
0,432,34685,36,14,9,2,1,3,0,419,31315,9,14,94,0,0,2,0,1
0,403,36303,33,20,20,0,1,4,0,330,34425,20,20,31,3,0,1,0,0
0,456,33170,28,10,15,1,0,0,0,473,33091,15,10,41,0,0,2,0,0
0,517,32730,28,10,12,2,1,1,0,501,34298,12,10,38,0,0,3,0,0
0,413,34513,34,18,18,0,0,0,0,440,35938,18,18,39,2,1,2,0,0
0,395,34104,37,15,13,1,1,2,0,426,31665,13,15,64,0,0,2,0,0
0,412,29563,40,7,12,1,0,0,0,413,33409,12,7,37,1,1,2,0,0
0,367,33534,36,15,16,1,0,1,0,416,34610,16,15,32,2,1,2,0,0
0,381,34845,33,16,18,1,0,2,0,408,35912,18,16,28,1,0,4,0,0
0,448,41376,39,24,27,1,1,3,0,426,39024,27,24,33,2,0,2,0,0
0,424,36399,28,18,14,2,1,3,0,411,32012,14,18,98,0,0,1,0,1
0,358,34389,164,22,25,1,1,0,0,336,36838,25,22,358,1,0,3,0,1
0,415,32979,139,15,15,1,1,0,0,481,37151,15,15,71,1,0,3,0,0
0,392,34884,30,17,19,1,0,2,0,426,36520,19,17,32,1,1,2,0,0
0,413,37144,52,18,18,1,0,5,0,381,34520,18,18,35,1,1,1,0,0
0,438,36333,186,16,18,1,0,3,0,452,36047,18,16,28,1,1,3,0,0
0,449,42882,306,30,23,0,1,4,0,330,37116,23,30,37,2,0,2,0,1
0,455,33321,65,15,15,1,1,0,0,514,36379,15,15,37,1,0,3,0,0
0,464,30045,41,6,16,0,0,0,0,468,38418,16,6,39,3,1,5,0,0
0,438,36162,37,19,15,2,0,2,0,464,34715,15,19,40,0,0,1,0,1
0,508,36226,24,10,11,2,1,4,0,433,32913,11,10,35,1,0,1,0,1
0,432,33000,36,10,19,1,0,0,0,469,40643,19,10,41,1,1,6,1,0
0,475,35633,39,18,9,2,1,1,0,457,32340,9,18,37,0,0,0,0,1
0,406,32286,32,13,18,0,0,1,0,438,34205,18,13,34,2,1,1,0,1
0,462,37290,35,16,26,0,0,4,0,406,37073,26,16,32,1,0,1,0,0
0,434,35399,53,15,15,2,0,3,0,377,35011,15,15,202,0,1,5,0,1
0,483,34085,34,10,15,0,1,2,0,487,34618,15,10,187,2,0,1,0,1
0,455,40146,282,26,20,1,1,4,0,418,35971,20,26,45,1,0,0,0,1
0,436,32677,37,13,16,2,1,1,0,416,34201,16,13,37,0,0,3,0,1
0,465,40301,66,26,15,2,1,4,0,395,33425,15,26,34,1,0,0,0,1
0,466,35849,36,14,20,0,0,2,0,461,38588,20,14,60,2,1,3,0,1
0,469,39772,192,21,11,2,1,4,0,478,34324,11,21,38,1,0,2,0,1
0,509,40100,33,22,11,2,0,3,0,454,31440,11,22,41,0,1,1,0,1
0,379,32778,168,14,22,0,1,1,0,407,35762,22,14,39,2,0,2,0,1
0,387,34964,29,17,22,1,0,0,0,453,37830,22,17,39,1,0,5,0,1
0,382,37609,37,23,16,1,0,1,0,419,36052,16,23,33,1,0,5,0,1
0,424,31018,447,8,26,1,0,1,0,438,40080,26,8,37,1,1,5,0,0
0,412,37956,33,24,17,0,1,2,0,391,36037,17,24,35,2,0,4,0,1
0,439,45334,31,37,19,2,1,4,0,383,36977,19,37,36,0,0,2,0,1
0,427,33587,46,16,15,2,0,0,0,403,32960,15,16,40,1,0,2,0,0
0,428,33463,35,13,15,1,0,2,0,426,34024,15,13,106,1,0,2,0,0
0,370,43155,31,35,23,1,0,2,0,315,35815,23,35,29,1,1,3,0,1
0,325,29819,73,11,12,2,0,0,0,459,35910,12,11,46,0,1,4,0,0
0,415,31774,35,9,34,0,1,0,0,432,44413,34,9,32,2,0,5,0,0
0,438,36489,52,17,13,2,1,3,0,422,34769,13,17,171,1,0,3,0,1
0,434,36970,186,18,16,1,0,2,0,351,31859,16,18,32,1,1,2,0,1
0,437,32882,34,10,15,0,1,2,0,480,34173,15,10,34,2,0,4,0,0
0,425,31979,37,12,13,1,0,1,0,412,34109,13,12,117,0,0,2,0,0
0,414,37390,32,19,17,0,0,0,0,441,38004,17,19,82,2,1,5,0,0
0,509,38221,44,14,8,2,1,5,0,422,31079,8,14,37,0,0,1,0,1
0,447,35923,44,14,12,3,1,3,0,445,31632,12,14,46,0,0,1,0,1
0,434,32940,29,9,32,0,1,0,0,525,49951,32,9,35,2,0,8,0,0
0,347,31780,31,14,31,0,0,1,0,366,37758,31,14,46,2,1,4,0,0
0,410,31214,94,9,17,1,0,1,0,407,36062,17,9,50,1,1,4,0,0
0,430,32727,46,11,24,0,0,0,0,468,39740,24,11,342,3,1,4,0,0
0,489,32400,247,6,21,0,1,1,0,448,39115,21,6,26,2,0,5,0,0
0,370,36136,55,23,26,1,0,1,0,369,37024,26,23,37,1,1,3,0,0
0,357,32413,39,15,10,1,0,1,0,376,31368,10,15,218,1,1,2,0,0
0,424,35461,29,17,19,0,1,1,0,487,38292,19,17,63,2,0,3,0,0
0,432,34901,105,16,9,1,0,3,0,444,31344,9,16,38,0,1,1,0,0
0,391,36525,20,22,21,1,0,1,0,392,38100,21,22,185,2,2,4,0,1
0,388,36319,73,21,15,1,1,2,0,424,34492,15,21,74,0,0,2,0,0
0,406,34024,40,17,18,0,0,0,0,478,38194,18,17,75,2,1,4,0,0
0,407,33142,29,13,18,1,1,2,0,381,34105,18,13,32,1,0,1,0,0
0,375,33403,31,14,25,1,0,1,0,401,38204,25,14,35,1,1,4,0,0
0,434,34921,176,18,12,1,1,1,0,439,32214,12,18,39,1,0,1,0,1
0,441,34313,37,15,25,0,1,2,0,442,38901,25,15,65,3,0,2,0,0
0,420,34017,26,13,25,1,0,2,0,440,40752,25,13,98,1,1,6,0,0
0,386,36552,86,20,17,2,0,1,0,351,35039,17,20,35,0,0,4,0,1
0,394,41730,70,31,19,0,0,1,0,410,34824,19,31,32,2,0,2,0,1
0,435,37901,36,20,9,1,2,3,0,394,30092,9,20,52,1,0,1,0,1
0,397,30624,38,9,20,1,0,1,0,433,37497,20,9,32,1,2,4,0,0
0,339,34017,56,14,25,0,0,0,0,456,39839,25,14,32,2,1,6,0,1
0,518,42772,49,25,11,1,1,4,0,442,31797,11,25,36,2,0,0,0,1
0,351,28896,140,10,17,0,0,0,0,559,42643,17,10,38,2,1,7,1,0
0,500,45774,28,30,10,1,1,6,2,427,32382,10,30,32,0,0,3,0,1
0,428,43782,137,34,16,2,1,5,0,300,32786,16,34,19,1,0,1,0,1
0,409,38373,38,19,11,2,1,3,0,453,35141,11,19,32,0,1,4,0,1
0,429,32730,33,12,15,0,1,1,0,451,35240,15,12,32,2,0,2,0,1
0,462,33317,48,11,15,0,0,1,0,454,34973,15,11,68,2,1,3,0,0
0,439,34178,39,18,20,0,0,0,0,480,38190,20,18,31,2,2,3,0,0
0,423,33169,41,12,15,1,1,1,0,491,35596,15,12,33,1,0,3,0,1
0,410,35829,38,18,9,2,1,2,0,426,31520,9,18,37,1,0,1,0,1
0,484,31018,323,8,16,1,0,0,0,466,34260,16,8,39,2,1,1,0,0
0,459,33924,167,11,21,0,1,2,0,425,37303,21,11,38,2,0,3,0,0
0,414,36445,56,16,18,3,0,3,0,431,35300,18,16,88,0,1,3,0,1
0,430,35811,31,18,24,0,0,1,0,486,42814,24,18,42,2,1,6,0,0
0,409,31838,30,8,15,0,0,1,0,452,33409,15,8,27,2,1,3,0,0
0,534,31772,37,6,17,1,0,1,0,526,39734,17,6,33,1,1,6,0,0
0,461,42938,477,34,11,1,1,3,0,389,30782,11,34,37,1,0,3,0,1
0,442,37421,41,20,17,2,1,3,0,398,34435,17,20,59,0,0,1,0,1
0,413,33661,56,12,25,0,0,0,0,454,41958,25,12,40,3,1,7,1,0
0,356,30968,60,10,24,0,1,1,0,429,40527,24,10,28,2,0,5,0,0
0,420,39996,46,23,14,2,1,5,0,366,32051,14,23,33,1,0,0,0,1
0,388,37357,32,24,16,0,1,3,0,350,34986,16,24,229,2,0,1,0,0
0,473,33264,43,9,10,0,0,0,0,520,33085,10,9,36,2,1,2,0,0
0,379,32460,94,17,12,1,0,0,0,411,32432,12,17,39,1,1,1,0,1
0,484,34647,53,16,12,1,0,1,0,441,33304,12,16,40,2,1,1,0,1
0,457,35162,345,15,14,1,1,3,0,409,34276,14,15,126,1,0,1,0,0
0,300,30327,30,12,27,0,0,0,0,453,39418,27,12,126,2,0,6,0,0
0,398,29767,33,8,15,2,0,0,0,403,35652,15,8,29,0,1,5,0,0
0,402,36427,37,21,34,1,0,0,0,487,46910,34,21,37,1,1,8,2,0
0,432,31939,65,11,12,1,1,1,0,405,30180,12,11,53,0,0,1,0,1
0,450,41458,43,26,21,1,1,2,0,448,39302,21,26,40,1,0,3,0,0
0,381,34726,41,18,12,1,1,3,0,383,33187,12,18,30,1,0,3,0,1
0,441,38563,390,20,12,0,1,6,0,419,32875,12,20,62,2,0,1,1,1
0,446,31195,40,7,25,0,0,1,0,430,41233,25,7,105,2,1,4,0,0
0,483,41969,44,26,19,1,0,3,0,413,37474,19,26,157,1,0,0,0,1
0,454,32289,29,11,9,0,1,1,0,409,30360,9,11,69,2,0,0,0,1
0,424,35028,183,16,10,0,1,2,0,399,29165,10,16,55,1,0,0,0,0
0,517,37187,36,12,9,2,1,4,0,552,33729,9,12,32,1,0,0,0,1
0,465,33497,30,12,19,0,0,0,0,489,40178,19,12,40,2,1,5,0,0
0,414,34824,30,16,13,1,1,0,0,426,33878,13,16,48,1,0,4,0,1
0,458,36644,239,11,23,1,1,2,0,440,41348,23,11,101,2,0,3,0,0
0,472,37829,35,18,18,2,1,2,1,409,32805,18,18,32,1,0,3,0,1
0,459,37546,39,24,12,1,1,0,0,359,29227,12,24,74,2,0,2,0,1
0,423,36503,38,15,17,2,1,3,0,463,35819,17,15,126,0,0,3,0,1
0,413,37161,44,23,13,1,1,1,0,415,32411,13,23,29,0,0,1,0,1
0,447,34315,37,17,8,1,1,2,0,476,31454,8,17,40,1,0,0,0,0
0,489,37249,496,14,9,1,1,3,0,398,31274,9,14,28,0,0,2,0,1
0,511,37668,48,19,10,2,0,2,0,453,32530,10,19,42,0,1,2,0,1
0,404,36701,33,21,16,2,1,3,0,409,34888,16,21,36,1,0,0,0,1
0,393,35625,38,19,18,1,1,2,0,396,34766,18,19,31,1,0,2,0,1
0,376,35009,38,16,23,0,0,0,0,409,36988,23,16,178,1,1,6,0,0
0,332,28595,37,9,22,1,1,0,0,394,37278,22,9,48,1,0,3,0,0
0,500,39007,42,24,7,2,0,4,0,365,29749,7,24,29,0,1,1,0,1
0,476,35330,36,14,19,1,1,1,0,448,37676,19,14,43,1,0,2,0,1
0,384,35375,49,20,20,2,1,1,0,398,37008,20,20,28,1,0,2,0,0
0,390,31609,50,12,28,0,0,0,0,494,42551,28,12,33,2,1,6,1,0
0,441,35632,66,16,17,1,1,2,0,420,33734,17,16,34,1,0,1,0,1
0,362,31566,54,17,22,2,0,0,0,436,38325,22,17,31,0,0,3,0,0
0,467,37754,59,16,14,2,1,4,0,508,36155,14,16,33,0,0,3,0,1
0,434,33775,28,13,11,2,1,3,0,424,31834,11,13,36,0,0,2,0,0
0,368,28951,36,7,10,0,0,1,0,394,31043,10,7,48,2,1,2,0,0
0,397,31289,64,11,21,0,0,2,0,413,34332,21,11,34,2,1,1,0,0
0,478,31773,37,8,15,2,0,1,0,479,36384,15,8,39,0,1,3,0,1
0,383,39413,41,26,22,1,0,2,0,313,34068,22,26,48,1,1,1,0,1
0,354,32098,35,13,24,1,0,1,0,400,40049,24,13,30,1,1,4,0,0
0,418,34611,65,15,30,1,0,0,0,463,42450,30,15,189,1,1,4,0,1
0,336,33785,33,22,14,2,0,0,0,380,34807,14,22,59,0,0,3,0,1
0,488,41699,182,25,13,1,1,4,0,390,31193,13,25,99,1,0,0,0,1
0,489,36000,43,14,8,2,0,2,0,491,32147,8,14,51,0,1,1,0,1
0,450,38298,57,18,8,2,1,1,0,358,28534,8,18,39,0,0,2,0,1
0,394,42567,33,36,21,2,1,1,0,406,38089,21,36,32,0,0,4,0,1
0,456,35528,103,12,9,1,1,3,0,423,31491,9,12,35,1,0,3,0,1
0,434,32753,45,13,21,0,0,0,0,436,39007,21,13,126,3,1,5,0,0
0,373,31313,42,12,17,1,1,3,0,381,34684,17,12,20,0,1,3,0,0
0,413,33505,41,15,18,0,0,1,0,410,36605,18,15,245,2,1,4,0,0
0,426,30021,31,8,20,0,1,0,0,509,41086,20,8,28,2,1,6,0,0
0,409,28407,60,5,18,0,0,1,0,481,37945,18,5,31,2,1,6,0,0
0,400,38982,171,24,22,2,1,3,0,391,35287,22,24,78,1,0,0,0,1
0,400,30520,70,9,18,2,1,1,0,400,34603,18,9,27,1,0,1,0,1
0,386,33092,79,13,19,0,0,1,0,434,35351,19,13,74,2,1,1,0,0
0,427,36499,38,22,13,1,1,1,0,430,35871,13,22,36,1,0,4,0,0
0,407,32139,38,10,20,1,0,1,0,403,37118,20,10,119,2,1,2,0,0
0,385,37433,33,26,27,0,0,1,0,442,41007,27,26,39,1,1,5,0,0
0,440,34708,39,14,17,0,0,1,0,447,36074,17,14,46,2,0,2,0,1
0,468,34316,40,10,8,1,1,4,0,457,31376,8,10,34,1,0,2,0,0
0,324,33412,30,18,28,0,0,0,0,386,41221,28,18,31,2,1,6,1,0
0,435,37979,32,19,17,1,0,2,0,480,37790,17,19,41,1,1,3,0,1
0,482,40764,35,19,14,1,1,4,0,432,34232,14,19,126,1,0,1,0,1
0,453,33649,58,11,21,0,0,0,0,467,38649,21,11,69,3,1,6,0,1
0,343,38883,26,25,33,0,0,2,0,417,40382,33,25,33,2,0,3,0,1
0,397,32015,27,8,45,0,0,2,0,480,48674,45,8,31,2,0,7,0,0
0,408,35178,25,16,14,2,0,1,0,458,34697,14,16,173,0,1,2,0,1
0,457,34385,26,13,12,0,0,1,0,502,36022,12,13,33,2,1,4,0,0
0,429,38206,81,21,12,2,1,3,0,452,33578,12,21,87,0,0,2,0,1
0,357,33823,34,19,22,1,0,0,0,373,38132,22,19,61,1,1,5,0,1
0,340,31059,85,14,25,0,0,0,0,433,36192,25,14,223,2,1,3,0,0
0,414,39154,32,23,24,1,1,3,0,392,38407,24,23,52,1,0,4,0,1
0,434,32751,38,12,10,0,1,2,0,481,33827,10,12,34,2,0,2,0,0
0,468,38717,42,20,20,2,0,3,0,467,38719,20,20,183,1,1,4,0,1
0,437,35765,36,22,14,1,0,3,0,394,33399,14,22,42,1,1,2,0,1
0,381,41283,410,31,14,2,0,4,0,355,31641,14,31,19,0,0,1,0,1
0,382,33595,39,13,16,0,0,1,0,432,35550,16,13,40,3,1,3,0,0
0,420,35556,57,20,10,2,1,2,0,428,30977,10,20,27,0,0,2,0,1
0,454,40938,39,26,10,1,1,6,1,390,29790,10,26,45,1,0,2,0,1
0,340,36139,39,27,18,0,1,0,0,488,40422,18,27,36,2,0,5,0,1
0,428,32145,191,12,8,1,0,2,0,424,31764,8,12,47,1,1,2,0,1
0,456,37020,37,20,6,2,1,2,0,480,30902,6,20,252,1,0,2,0,1
0,416,35139,215,19,22,0,0,0,0,440,38369,22,19,40,2,1,4,0,1
0,437,34438,93,12,15,1,0,3,0,483,36257,15,12,38,1,0,3,0,1
0,472,38005,42,26,5,3,0,2,0,450,33902,5,26,39,0,1,4,0,1
0,456,34388,78,12,19,2,1,3,0,405,35773,19,12,470,1,0,4,0,0
0,441,41595,43,29,16,1,1,1,0,431,33756,16,29,25,1,0,2,0,1
0,432,37075,43,20,12,1,0,0,0,464,34376,12,20,31,2,1,3,0,1
0,416,35749,38,15,24,2,0,2,0,445,39849,24,15,36,0,1,4,0,0
0,455,34752,32,15,22,1,1,1,0,497,40201,22,15,31,1,0,4,0,0
0,396,34161,31,14,10,1,1,0,0,436,30660,10,14,37,2,0,1,0,1
0,321,33524,34,16,17,0,0,1,0,415,34497,17,16,42,3,1,2,0,0
0,385,40804,30,30,19,0,0,3,0,317,35254,19,30,49,2,2,1,0,1
0,313,30116,38,14,22,0,0,0,0,374,36584,22,14,35,2,1,3,0,0
0,362,34794,120,20,28,0,0,0,0,410,40512,28,20,37,2,0,4,0,0
0,442,34250,31,16,15,2,1,1,0,402,34221,15,16,239,1,0,3,0,1
0,328,31730,48,15,16,1,1,2,0,366,33039,16,15,39,1,0,2,0,0
0,428,33666,85,15,22,1,0,1,0,436,38192,22,15,36,1,1,3,0,0
0,482,36793,61,15,14,1,1,3,0,467,36846,14,15,45,1,0,2,0,0
0,459,40021,52,24,8,2,1,3,0,395,32631,8,24,22,0,0,4,0,1
0,382,33755,38,13,19,1,1,2,0,412,34908,19,13,25,1,0,3,0,0
0,445,41546,132,27,11,1,1,3,0,427,33559,11,27,429,1,0,4,0,1
0,448,36711,32,16,19,3,1,2,0,427,34998,19,16,35,0,0,1,0,0
0,448,33139,35,13,19,0,1,0,0,474,38877,19,13,46,2,0,5,0,0
0,443,31986,32,11,11,0,1,2,0,471,32540,11,11,41,2,0,2,0,1
0,405,35885,42,19,15,0,0,2,0,451,37678,15,19,37,3,0,4,0,0
0,368,36998,40,22,25,0,1,2,0,374,39100,25,22,32,2,0,3,0,0
0,401,37061,54,20,20,1,0,2,0,359,36834,20,20,35,1,1,2,0,0
0,356,31288,32,15,15,0,0,1,0,382,33679,15,15,38,2,1,2,0,1
0,383,35963,24,22,16,1,1,1,0,409,35128,16,22,45,1,0,3,0,0
0,384,38998,56,28,12,2,1,5,0,353,32972,12,28,22,0,1,1,0,1
0,417,35319,61,14,17,0,0,3,0,448,36472,17,14,42,2,1,5,0,0
0,476,38567,30,17,14,1,1,5,0,421,33793,14,17,38,1,0,1,0,1
0,449,45189,36,28,15,3,1,6,0,387,35263,15,28,28,0,0,1,0,1
0,476,38645,56,24,18,1,1,2,0,400,37068,18,24,44,1,0,2,0,0
0,479,43332,34,31,15,2,1,4,0,367,31830,15,31,33,0,0,2,0,1
0,442,33947,38,16,19,0,0,1,0,448,38463,19,16,62,1,1,5,0,0
0,445,36957,34,20,5,1,1,2,0,403,28711,5,20,36,0,0,3,0,1
0,375,32524,178,10,19,1,2,1,0,495,37418,19,10,34,1,0,4,0,1
0,398,37280,58,18,19,2,0,5,0,317,32251,19,18,48,1,1,1,0,1
0,302,26456,58,8,20,0,0,1,0,456,36939,20,8,44,1,0,4,0,0
0,472,36017,60,20,9,2,0,2,0,460,31409,9,20,32,1,1,0,0,0
0,442,41572,26,26,21,1,0,6,0,457,35108,21,26,66,1,1,0,0,1
0,425,36679,37,19,19,1,1,2,0,417,35799,19,19,57,1,0,2,0,1
0,384,32173,34,14,10,2,1,1,0,518,35460,10,14,33,0,0,2,0,0
0,455,40667,23,24,14,2,1,3,0,446,35935,14,24,29,1,0,4,0,1
0,416,35269,35,16,17,1,0,1,0,396,35503,17,16,36,2,1,3,0,1
0,380,34453,28,18,23,0,0,1,0,452,40599,23,18,158,2,1,6,1,0
0,417,30489,33,9,23,0,0,0,0,465,42663,23,9,32,2,1,6,0,0
0,440,32469,28,9,13,0,0,1,0,471,36998,13,9,36,2,2,3,0,0
0,344,30966,36,12,27,0,0,1,0,417,42853,27,12,38,3,1,5,0,0
0,387,37952,33,23,10,2,1,3,0,386,31758,10,23,32,0,0,3,0,1
0,412,32890,40,12,12,1,1,1,0,414,31111,12,12,48,1,0,1,0,1
0,459,41225,89,25,26,1,1,4,0,406,39299,26,25,32,2,0,1,0,0
0,420,34677,62,16,20,0,0,1,0,432,36920,20,16,482,2,0,3,0,0
0,395,29741,51,9,26,0,0,0,0,447,40390,26,9,32,2,1,5,0,0
0,439,36613,34,16,15,1,1,4,0,374,33643,15,16,173,1,0,2,0,0
0,426,33976,31,15,19,1,0,0,0,402,35657,19,15,98,2,1,4,0,0
0,448,35099,32,14,11,0,1,2,0,389,30940,11,14,50,2,0,3,0,1
0,411,30547,56,8,17,1,0,0,0,416,35753,17,8,85,1,1,5,0,0
0,512,31740,46,5,13,0,1,0,0,505,34856,13,5,141,3,0,1,0,0
0,424,40298,56,28,19,2,1,1,0,454,38624,19,28,46,0,0,3,0,1
0,379,31551,33,14,19,1,1,1,0,425,35645,19,14,186,1,0,2,0,0
0,454,35051,27,17,12,1,0,1,0,403,32991,12,17,95,1,1,2,0,1
0,497,37785,40,17,12,1,0,2,0,413,31221,12,17,32,1,0,1,0,1
0,457,36503,38,16,12,0,1,3,0,424,33332,12,16,55,2,0,2,0,0
0,332,32544,40,15,28,1,0,2,0,417,42043,28,15,35,1,1,6,0,0
0,423,33612,32,15,12,2,0,1,0,436,33991,12,15,28,0,1,3,0,0
0,468,36116,33,15,20,2,1,0,0,475,38000,20,15,100,0,0,7,0,0
0,491,37832,83,16,18,0,1,5,0,486,36880,18,16,92,2,0,2,0,1
0,370,35090,118,14,31,2,1,1,0,486,44663,31,14,59,1,0,7,0,0
0,401,32959,86,16,19,2,1,0,0,449,36538,19,16,103,1,0,3,0,0
0,391,33243,29,19,24,0,1,2,0,340,36811,24,19,29,1,0,3,0,0
0,486,37177,32,16,11,0,0,0,0,451,31661,11,16,38,2,1,3,0,1
0,420,32082,36,10,27,1,0,0,0,474,40745,27,10,43,2,1,4,0,0
0,494,37877,382,22,6,3,1,4,0,383,27779,6,22,29,0,0,0,0,1
0,472,36887,34,17,9,1,0,3,0,385,30597,9,17,39,0,0,2,0,1
0,413,32458,66,13,7,1,0,1,0,446,32083,7,13,31,1,1,3,0,1
0,470,36251,48,16,13,2,1,2,0,451,33370,13,16,35,0,0,3,0,1
0,465,39191,178,19,21,1,1,3,0,404,35517,21,19,34,1,0,3,0,1
0,473,35011,199,12,12,1,1,2,0,417,30505,12,12,38,2,0,1,0,1
0,411,33177,35,14,17,2,0,1,0,425,35051,17,14,38,0,1,3,0,1
0,444,30853,415,11,13,0,0,0,0,423,33454,13,11,43,2,1,2,0,0
0,375,37162,38,22,27,0,1,1,0,368,38249,27,22,80,2,0,3,0,0
0,427,33310,29,11,10,0,0,4,0,342,31821,10,11,38,2,1,2,0,1
0,436,39194,43,27,18,2,1,2,0,398,35360,18,27,41,0,0,3,0,1
0,474,44633,36,26,22,2,1,3,0,376,37819,22,26,31,0,0,3,0,1
0,431,36316,37,14,15,1,1,2,0,471,33829,15,14,58,1,0,2,0,1
0,382,36337,462,19,25,1,0,3,0,431,39092,25,19,34,1,1,3,0,0
0,386,33229,41,17,14,2,1,1,0,412,33197,14,17,97,1,0,1,0,1
0,422,36622,162,17,11,2,1,2,0,424,33383,11,17,72,0,0,3,0,0
0,435,39633,32,20,8,2,1,5,1,375,30024,8,20,37,0,0,2,1,1
0,397,36732,36,21,12,0,1,3,0,358,32178,12,21,41,0,0,3,0,1
0,415,33351,30,15,13,0,0,0,0,487,34486,13,15,37,3,0,3,0,0
0,509,37211,64,14,15,0,0,3,0,431,35207,15,14,53,2,1,2,0,1
0,430,36216,43,14,27,2,1,1,0,474,41952,27,14,63,1,0,5,0,0
0,430,33127,39,11,14,1,1,2,0,457,33694,14,11,38,0,0,1,0,1
0,430,37376,31,20,20,1,0,0,0,453,42013,20,20,365,2,1,6,0,1
0,450,34370,55,14,15,0,0,0,0,448,35195,15,14,31,2,1,5,0,0
0,381,33996,32,15,27,0,0,1,0,431,40294,27,15,37,2,1,4,0,1
0,386,41356,444,26,10,1,1,5,1,357,28022,10,26,32,1,0,2,0,1
0,409,32248,53,15,16,2,0,0,0,444,35434,16,15,32,1,2,3,0,1
0,464,38018,33,18,14,1,1,4,0,427,34177,14,18,31,1,0,2,0,1
0,437,37410,324,16,19,1,1,2,0,427,35960,19,16,34,1,0,3,0,0
0,400,33936,61,16,15,0,1,1,0,390,32063,15,16,59,2,0,2,0,1
0,443,33317,34,11,16,1,0,0,0,470,35573,16,11,43,1,1,1,0,0
0,437,38057,45,25,15,1,0,0,0,506,36240,15,25,38,1,1,4,0,1
0,430,39841,34,22,18,0,0,2,0,513,38081,18,22,40,2,0,1,0,1
0,510,39201,60,25,5,2,1,3,1,476,29484,5,25,27,0,0,1,0,1
0,424,36166,35,18,13,2,0,1,0,421,33801,13,18,30,0,1,3,0,1
0,433,49437,34,53,7,1,1,8,3,414,28264,7,53,24,0,0,3,0,1
0,438,32400,44,14,8,0,0,0,0,458,31370,8,14,48,2,1,3,0,0
0,458,37968,36,16,9,0,1,2,0,400,29918,9,16,65,1,0,3,0,1
0,495,43660,65,27,13,1,1,2,0,409,33184,13,27,39,1,1,3,0,1
0,417,31489,163,9,16,1,0,0,0,459,36768,16,9,33,2,1,4,0,0
0,403,40725,44,25,12,2,1,4,0,359,30639,12,25,33,0,0,0,0,1
0,438,33329,40,14,22,0,1,0,0,507,40084,22,14,32,2,0,4,0,0
0,426,30035,59,8,12,1,0,0,0,445,34641,12,8,64,2,2,2,0,0
0,506,39112,463,19,7,2,1,3,0,430,29875,7,19,25,0,0,1,0,1
