,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,460,41612,34,25,22,1,1,5,0,440,38933,22,25,36,1,0,2,0,1
0,502,38038,40,16,16,1,1,2,0,472,34458,16,16,51,2,0,3,0,1
0,445,45267,55,33,18,2,1,4,0,391,35627,18,33,58,0,0,1,0,1
0,371,35944,43,16,17,2,1,1,0,470,39274,17,16,30,1,0,5,0,0
0,485,41139,50,19,15,1,1,6,0,460,33149,15,19,39,1,0,0,1,1
0,433,35637,93,18,21,1,1,2,0,450,36811,21,18,71,1,0,2,0,1
0,476,37206,27,14,36,0,0,0,0,524,47540,36,14,82,2,1,5,0,0
0,515,37493,51,15,14,1,1,3,0,497,35104,14,15,162,2,0,2,0,1
0,479,32921,34,12,18,0,0,0,0,513,39445,18,12,47,3,1,4,0,0
0,451,39770,34,15,17,1,1,6,0,474,36140,17,15,37,1,0,2,0,1
0,493,33570,33,11,18,0,0,1,0,509,37702,18,11,34,2,1,3,0,0
0,450,35591,56,15,18,1,0,1,0,469,38687,18,15,84,1,1,3,0,1
0,489,37485,60,19,9,1,1,1,0,486,33553,9,19,44,0,0,3,0,1
0,508,36583,40,11,11,1,1,2,0,502,33623,11,11,37,1,0,1,0,1
0,465,37536,47,19,15,0,1,2,0,484,36671,15,19,45,1,0,1,0,1
0,411,33040,41,13,25,0,1,2,0,468,41178,25,13,43,2,0,6,0,0
0,501,36118,94,14,16,2,0,2,0,423,35564,16,14,83,1,1,2,0,1
0,485,37614,42,15,7,2,1,4,0,479,31453,7,15,74,0,0,1,0,1
0,473,37843,63,19,17,2,1,2,0,446,37071,17,19,36,0,0,2,0,1
0,464,41171,46,21,14,3,1,6,0,408,33461,14,21,39,0,0,1,0,1
0,452,39119,33,18,14,1,0,2,0,445,34272,14,18,129,1,0,2,0,1
0,445,39036,34,20,20,0,1,2,0,516,40511,20,20,52,2,0,4,0,1
0,471,32546,68,10,28,0,0,1,0,468,44745,28,10,45,2,1,8,2,0
0,503,35818,57,14,12,1,1,2,0,508,34107,12,14,54,1,0,4,0,1
0,519,43732,44,23,17,1,1,6,0,421,35333,17,23,36,0,0,2,0,1
0,491,43485,50,24,17,2,1,4,0,378,33720,17,24,43,0,0,4,0,1
0,435,31042,30,8,26,0,1,1,0,508,44700,26,8,67,2,0,8,2,1
0,495,34475,46,11,14,0,0,3,0,473,35711,14,11,39,2,1,3,0,0
0,499,34257,36,8,17,1,0,2,0,526,38540,17,8,54,1,1,3,0,1
0,474,30600,38,7,21,0,0,0,0,502,39330,21,7,37,1,1,6,0,0
0,463,45171,56,32,20,1,1,5,1,422,38295,20,32,52,1,0,2,0,1
0,535,44480,39,27,13,1,1,5,1,459,34082,13,27,47,2,0,3,0,1
0,418,33447,24,13,32,0,0,1,0,532,47809,32,13,34,2,1,6,0,0
0,409,36905,108,18,13,1,1,3,0,501,35940,13,18,45,1,0,3,0,0
0,455,44162,48,31,16,2,1,4,0,469,39193,16,31,38,0,0,3,0,1
0,485,33365,35,11,26,0,0,1,0,509,40816,26,11,55,2,1,3,0,0
0,441,38129,41,21,21,0,0,1,0,501,41056,21,21,62,2,0,4,0,0
0,427,37053,51,17,23,0,0,1,0,516,40654,23,17,48,2,1,4,0,0
0,441,40558,41,28,13,0,1,4,0,494,37576,13,28,58,1,0,3,0,1
0,446,38530,38,21,20,1,0,1,0,435,36573,20,21,79,1,1,2,0,1
0,478,34570,43,15,17,1,0,0,0,488,39201,17,15,401,2,1,6,0,0
0,442,40473,45,26,22,2,1,4,0,375,36670,22,26,40,0,0,1,0,1
0,494,41553,46,27,16,0,1,4,0,422,35892,16,27,40,2,0,2,0,0
0,434,32400,462,10,11,1,1,1,0,424,32640,11,10,62,1,0,3,0,1
0,466,37212,34,15,15,0,1,3,0,500,37573,15,15,40,3,0,3,0,0
0,505,38193,48,19,17,2,1,2,0,477,39199,17,19,45,0,0,4,0,1
0,460,35763,38,16,25,0,1,2,0,495,41553,25,16,96,2,0,3,0,0
0,407,32504,36,10,18,0,1,1,0,476,38284,18,10,55,3,0,3,0,0
0,475,43588,38,25,14,2,1,5,0,418,32392,14,25,40,0,0,2,0,1
0,520,34813,41,9,17,1,1,1,0,490,37044,17,9,49,1,0,2,0,0
0,518,34493,32,9,16,0,0,1,0,495,36693,16,9,54,3,1,3,0,1
0,460,35649,50,15,26,0,1,2,0,425,38133,26,15,50,1,0,2,0,0
0,459,36600,43,16,21,0,1,1,0,482,39823,21,16,43,2,0,4,0,0
0,457,37343,44,15,19,0,1,3,0,456,36814,19,15,80,2,0,3,0,0
0,491,38646,43,18,10,1,1,4,0,534,34593,10,18,176,2,0,2,0,0
0,389,40304,352,25,37,1,0,1,0,424,46050,37,25,48,0,1,6,0,0
0,482,34739,31,14,25,1,0,1,0,459,38843,25,14,125,1,1,4,0,0
0,533,39635,40,20,14,0,1,2,0,487,35813,14,20,67,2,0,2,0,0
0,441,38997,47,22,16,0,0,1,0,476,40019,16,22,44,2,1,6,0,0
0,474,36189,59,12,16,1,1,4,0,489,34823,16,12,106,1,0,2,0,0
0,471,44124,36,23,18,2,1,6,0,430,38821,18,23,42,0,0,2,0,1
0,464,36595,36,14,6,1,1,2,0,491,31817,6,14,51,2,0,2,0,1
0,374,30124,33,12,32,0,0,0,0,448,44476,32,12,57,2,1,7,0,0
0,485,41521,38,22,15,2,1,4,0,463,35699,15,22,34,1,0,3,0,0
0,503,40833,41,23,10,1,1,3,0,451,30203,10,23,43,1,0,1,0,1
0,524,33467,36,8,15,0,1,1,0,481,35490,15,8,61,3,0,3,0,0
0,443,31806,42,8,27,0,0,1,0,540,45860,27,8,50,2,1,6,0,0
0,455,41366,48,22,17,3,1,4,0,472,36945,17,22,65,0,0,3,0,1
0,489,38777,39,20,14,1,1,1,0,349,31672,14,20,27,2,0,4,0,1
0,489,33888,37,12,19,0,0,1,0,466,37275,19,12,38,2,1,6,0,0
0,464,33271,35,8,18,1,1,3,0,503,39396,18,8,37,1,0,3,0,0
0,475,40152,46,23,10,1,1,4,0,496,35488,10,23,34,2,0,2,0,1
0,387,36749,38,16,20,0,1,1,0,489,37704,20,16,31,2,0,3,0,1
0,528,37426,66,13,10,0,1,2,0,529,33394,10,13,60,2,0,2,0,1
0,507,41056,42,22,10,1,0,5,0,453,31936,10,22,37,0,1,0,0,1
0,493,35815,41,13,9,2,1,2,0,469,30830,9,13,31,0,0,1,0,1
0,482,35298,33,13,23,1,0,0,0,496,41878,23,13,40,1,1,7,0,0
0,459,35375,38,13,21,0,0,0,0,503,39156,21,13,51,2,1,4,0,0
0,513,35412,34,11,10,0,1,1,0,507,33253,10,11,38,2,0,2,0,1
0,433,36783,34,18,34,1,0,1,0,485,47559,34,18,46,2,1,6,0,0
0,495,41040,44,26,14,1,1,1,0,502,36834,14,26,35,2,0,4,0,1
0,505,36481,37,12,19,1,0,3,0,519,37141,19,12,39,1,1,2,0,1
0,510,32321,43,6,12,1,0,1,0,492,33337,12,6,56,1,0,2,0,0
0,517,40359,40,20,9,0,1,3,0,451,34092,9,20,40,2,0,2,0,0
0,417,31430,37,9,21,0,0,0,0,531,41297,21,9,80,2,1,5,1,0
0,452,34584,27,18,14,2,0,1,0,452,37953,14,18,42,1,1,3,0,0
0,465,35234,57,13,16,0,0,2,0,375,35941,16,13,132,3,1,2,0,0
0,524,35069,38,11,10,1,0,1,0,508,35502,10,11,55,2,1,4,0,1
0,412,29730,37,9,27,0,1,0,0,447,39474,27,9,35,2,0,4,0,0
0,521,37347,45,19,10,2,1,0,0,484,33251,10,19,46,0,0,3,0,1
0,451,40761,39,26,18,2,1,0,0,469,39021,18,26,45,0,0,5,0,1
0,423,31269,35,7,17,2,0,1,0,487,37233,17,7,40,0,1,4,0,0
0,507,39349,45,14,17,0,1,1,0,490,35148,17,14,53,2,0,2,0,1
0,499,33561,71,9,21,1,0,1,0,448,37120,21,9,48,1,1,3,0,0
0,429,35374,39,15,26,0,1,0,0,449,40171,26,15,40,2,0,5,0,0
0,411,41329,27,26,14,2,0,4,0,419,36276,14,26,56,0,0,4,0,1
0,425,34157,38,13,23,0,0,1,0,471,40278,23,13,58,2,1,6,0,0
0,498,36848,41,14,20,2,0,3,0,498,38481,20,14,47,0,1,3,0,0
0,447,32522,45,6,23,0,1,1,0,559,40084,23,6,45,3,0,4,0,0
0,538,35913,42,12,5,1,1,1,0,539,31421,5,12,71,1,0,2,0,0
0,492,36038,45,16,14,2,1,1,0,481,34659,14,16,43,1,0,3,0,1
0,475,33384,39,13,15,1,0,0,0,474,37152,15,13,42,1,1,3,0,0
0,442,40433,45,21,17,1,1,4,0,478,36705,17,21,40,1,0,2,0,0
0,454,38217,40,16,20,1,0,2,0,470,38613,20,16,44,2,1,4,0,1
0,560,38548,42,14,11,2,1,3,0,463,32321,11,14,37,1,0,1,0,1
0,468,31443,131,9,11,1,0,0,0,483,34463,11,9,39,1,1,2,0,0
0,514,37128,42,14,11,0,1,3,0,522,34553,11,14,64,1,0,1,0,1
0,468,37450,46,19,19,0,0,3,0,451,39364,19,19,49,1,1,4,0,0
0,456,34827,55,11,26,0,0,2,0,500,42164,26,11,283,2,1,4,0,0
0,418,31881,32,7,22,0,1,1,0,541,41205,22,7,34,2,0,7,1,0
0,423,33888,39,12,24,0,0,1,0,526,41863,24,12,38,2,0,4,0,0
0,476,38322,39,21,15,2,0,2,0,497,35751,15,21,40,1,0,2,0,1
0,532,38110,51,15,15,0,1,4,0,512,35046,15,15,78,2,0,0,0,0
0,458,39167,36,20,14,2,1,2,0,475,34288,14,20,37,1,0,1,0,1
0,473,39440,38,19,18,0,0,3,0,456,37675,18,19,50,2,1,3,0,1
0,529,33627,54,9,8,0,1,0,0,505,31518,8,9,71,2,0,4,0,0
0,491,41968,45,22,16,0,1,3,0,469,36440,16,22,48,2,0,3,0,0
0,423,30313,47,8,16,1,1,0,0,478,37628,16,8,44,1,0,4,0,1
0,455,36239,33,15,18,1,1,2,0,484,37426,18,15,33,1,0,5,0,0
0,501,32231,34,7,25,2,0,1,0,557,44153,25,7,52,1,1,6,1,0
0,404,38649,74,23,33,2,0,0,0,426,43570,33,23,36,0,0,5,0,0
0,415,33053,263,10,26,1,0,0,0,502,42043,26,10,38,2,1,7,0,0
0,423,36776,50,19,27,0,1,1,0,466,41018,27,19,42,2,0,5,0,0
0,466,41858,53,29,11,2,1,3,0,446,33646,11,29,66,0,0,3,0,1
0,466,33064,72,11,8,1,0,1,0,494,31516,8,11,37,2,1,0,0,1
0,483,36467,42,17,20,1,0,2,0,474,40218,20,17,132,1,1,4,0,0
0,531,33503,53,6,9,1,1,3,0,529,34564,9,6,129,1,0,3,0,0
0,519,35753,34,16,8,1,0,2,0,520,33758,8,16,42,1,1,2,0,1
0,508,39833,183,15,6,2,0,6,0,474,30042,6,15,38,1,1,1,0,0
0,434,35061,89,16,17,1,0,1,0,452,36219,17,16,86,2,1,3,0,0
0,469,39474,48,24,25,0,0,3,0,454,43495,25,24,44,2,1,3,0,0
0,433,38348,47,19,11,1,0,3,0,443,34080,11,19,46,2,1,3,0,1
0,475,32349,27,9,10,0,0,1,0,490,33696,10,9,61,2,1,2,0,0
0,483,41518,39,24,10,1,1,4,0,437,32783,10,24,44,2,0,1,0,1
0,366,36757,70,21,21,2,1,2,0,472,41644,21,21,93,0,0,4,0,0
0,365,35766,39,23,18,1,0,0,0,449,38769,18,23,42,1,1,3,0,0
0,483,43818,57,26,21,0,0,3,0,449,37894,21,26,51,2,0,4,0,1
0,493,33791,47,11,12,2,1,1,0,473,35904,12,11,89,0,0,4,0,1
0,469,44741,31,27,21,0,1,3,0,374,36531,21,27,44,2,0,3,0,1
0,451,36745,111,16,23,1,1,2,0,436,38205,23,16,44,1,0,2,0,1
0,484,44142,28,31,14,1,1,3,0,422,35640,14,31,44,2,0,3,0,0
0,467,39339,42,22,11,1,1,4,0,401,30857,11,22,42,1,0,0,0,1
0,467,36671,27,17,13,1,0,2,0,517,37264,13,17,38,1,1,2,0,0
0,494,37573,39,22,9,2,0,2,0,449,31755,9,22,57,1,1,1,0,1
0,495,36801,37,12,14,0,1,2,0,489,35869,14,12,45,3,0,4,0,0
0,481,32129,39,5,20,0,0,1,0,501,37966,20,5,52,2,1,3,0,0
0,490,36325,38,15,25,0,0,2,0,471,41241,25,15,48,1,1,5,0,0
0,488,37271,45,16,11,1,0,2,0,516,34750,11,16,34,1,0,2,0,1
0,488,34276,65,11,22,0,0,2,0,448,38483,22,11,33,2,1,3,0,0
0,484,43079,46,27,13,1,1,3,0,432,33167,13,27,43,2,0,2,0,1
0,453,36595,36,15,12,1,1,3,0,479,35964,12,15,53,2,0,4,0,0
0,439,34515,47,15,8,1,1,3,0,522,36487,8,15,51,1,0,3,0,0
0,409,36706,49,16,29,1,1,3,0,450,44384,29,16,76,2,0,5,0,0
0,529,35480,50,10,7,1,1,2,0,525,32396,7,10,35,2,0,4,0,1
0,472,32771,79,12,16,0,0,0,0,469,38386,16,12,141,2,1,2,0,0
0,431,35393,34,16,27,1,0,1,0,506,42936,27,16,44,2,1,4,0,0
0,473,36007,78,12,20,0,0,3,0,452,35942,20,12,39,2,1,0,0,0
0,471,33823,53,9,13,0,1,2,0,499,36413,13,9,32,2,0,4,0,0
0,451,33473,60,11,14,0,1,1,0,446,35540,14,11,40,1,0,4,0,0
0,514,37229,51,12,20,1,0,3,0,478,38330,20,12,50,2,1,3,0,0
0,455,35869,63,14,34,0,0,1,0,489,44756,34,14,43,3,1,6,0,0
0,456,37300,36,17,19,0,1,1,0,514,38570,19,17,34,1,0,4,0,1
0,407,36033,40,19,19,1,0,1,0,434,36392,19,19,41,2,1,3,0,0
0,442,44567,49,31,18,0,1,1,0,407,34932,18,31,65,2,0,4,0,1
0,454,34373,30,12,22,1,0,2,0,515,39870,22,12,51,1,1,3,0,0
0,488,41650,57,24,17,0,0,3,0,458,36692,17,24,46,2,1,3,0,1
0,474,35513,31,11,23,0,0,1,0,467,39926,23,11,41,3,1,5,0,0
0,500,45918,45,30,10,2,1,7,0,443,32190,10,30,135,0,0,0,0,1
0,466,34108,36,11,26,2,0,1,0,505,41702,26,11,38,1,1,7,0,0
0,474,42472,37,26,23,1,1,2,0,430,37399,23,26,41,1,0,3,0,1
0,447,38622,51,22,18,1,0,1,0,455,36656,18,22,37,2,1,4,0,1
0,429,37110,36,17,20,0,1,3,0,469,36814,20,17,42,3,0,1,0,0
0,397,44226,30,35,19,2,1,3,0,355,34896,19,35,40,1,0,1,0,1
0,473,40248,52,21,16,2,1,4,0,482,35558,16,21,41,1,0,0,0,1
0,473,39388,49,16,18,1,1,3,0,457,36537,18,16,57,1,0,4,0,1
0,497,33827,40,11,16,1,0,0,0,521,37293,16,11,44,1,0,2,0,0
0,478,36724,35,16,14,2,1,2,0,455,36083,14,16,39,0,0,4,0,0
0,514,35581,60,8,15,1,1,5,0,457,36375,15,8,68,1,0,3,0,1
0,476,32607,50,10,21,0,0,0,0,470,40929,21,10,52,2,1,4,0,0
0,492,32757,48,8,22,0,0,1,0,496,39284,22,8,62,2,1,4,0,0
0,396,35798,79,20,15,1,0,1,0,420,34921,15,20,61,1,1,3,0,1
0,439,38097,90,23,18,2,0,2,0,472,37397,18,23,42,0,1,3,0,1
0,464,33526,42,12,15,2,0,0,0,512,39332,15,12,45,0,1,6,0,0
0,465,29844,36,8,20,1,0,0,0,543,41141,20,8,51,1,1,5,0,0
0,445,41335,42,20,23,1,1,4,0,449,36865,23,20,65,1,0,3,0,1
0,467,32902,39,11,16,0,0,2,0,496,37740,16,11,78,3,1,3,0,1
0,503,35811,42,7,15,0,0,3,0,464,34811,15,7,52,3,1,3,0,1
0,469,34783,36,14,12,2,0,0,0,497,34440,12,14,47,1,0,2,0,1
0,494,41982,40,20,16,2,1,7,1,495,33631,16,20,316,1,0,0,0,1
0,498,35880,32,10,12,0,1,5,0,500,35193,12,10,34,2,0,3,0,1
0,417,32913,45,14,20,0,0,1,0,422,36556,20,14,48,2,0,4,0,0
0,504,41519,86,26,15,0,1,1,0,503,35637,15,26,49,2,0,2,0,1
0,400,34801,134,16,26,0,0,0,0,490,43241,26,16,48,2,1,6,0,0
0,466,38348,29,18,19,1,0,3,0,457,36724,19,18,41,1,1,1,0,0
0,465,38925,44,21,14,2,1,4,0,499,36725,14,21,33,0,0,2,0,1
0,478,37332,41,17,19,2,0,2,0,458,39644,19,17,46,0,1,5,0,0
0,466,33239,54,8,17,0,0,1,0,448,34967,17,8,36,3,1,2,0,0
0,500,30834,48,5,18,0,1,0,0,552,40199,18,5,50,2,0,4,0,0
0,479,42284,39,28,12,1,1,4,0,500,34506,12,28,41,1,0,1,0,1
0,509,40626,91,21,21,1,0,2,0,449,37755,21,21,60,0,1,4,0,1
0,529,33923,42,8,14,2,1,1,0,521,34943,14,8,46,1,0,2,0,1
0,489,38401,51,18,18,1,0,1,0,514,38131,18,18,80,2,0,3,0,0
0,463,38093,56,19,27,1,0,2,0,397,40835,27,19,64,1,1,3,0,0
0,497,37021,52,18,24,0,0,0,0,479,41642,24,18,41,3,1,4,0,0
0,418,30957,122,13,20,2,0,0,0,469,40790,20,13,39,1,1,5,0,0
0,428,36134,39,16,15,1,1,2,0,484,36229,15,16,47,2,0,4,0,1
0,521,35169,41,14,14,0,1,0,0,521,37856,14,14,54,1,0,4,0,1
0,464,39641,39,20,18,1,1,1,0,469,37943,18,20,41,1,0,4,0,1
0,516,34053,38,7,12,0,0,2,0,547,36115,12,7,55,2,1,3,0,0
0,517,41637,39,27,15,2,1,3,0,474,35922,15,27,69,0,0,2,0,1
0,557,39946,61,18,14,1,1,2,0,492,35380,14,18,68,2,0,2,0,1
0,509,32767,77,9,8,0,0,1,0,512,34431,8,9,40,3,1,3,0,1
0,414,41084,63,27,26,0,1,2,0,441,40514,26,27,43,2,0,4,0,1
0,469,40576,37,19,10,1,1,5,0,484,32176,10,19,255,1,0,1,0,1
0,549,34928,41,7,11,0,1,2,0,530,37506,11,7,44,3,0,4,0,1
0,503,35628,31,12,9,2,0,1,0,536,34003,9,12,34,1,1,3,0,0
0,491,34626,53,12,14,0,1,1,0,419,33581,14,12,39,2,0,3,0,0
0,464,33856,34,10,17,0,0,1,0,491,38591,17,10,52,3,1,5,0,0
0,530,36204,46,13,12,1,1,3,0,467,34323,12,13,68,1,0,2,0,1
0,485,35206,43,11,14,1,0,3,0,509,36109,14,11,129,2,0,2,0,0
0,385,36696,36,18,32,0,1,1,0,450,43351,32,18,48,2,0,3,0,1
0,473,40412,45,22,23,1,1,3,0,400,38649,23,22,43,1,0,2,0,1
0,513,38364,40,14,27,1,0,3,0,453,41634,27,14,35,1,1,3,0,0
0,461,33131,39,13,20,0,0,0,0,499,37962,20,13,54,2,1,4,0,0
0,479,35829,49,16,16,1,1,1,0,489,36936,16,16,37,2,0,3,0,1
0,443,33410,22,12,26,0,0,0,0,514,39909,26,12,41,2,1,3,0,0
0,456,31705,39,7,10,2,1,2,0,488,33515,10,7,51,0,0,2,0,0
0,523,33191,53,9,8,1,0,0,0,480,32200,8,9,82,0,1,2,0,1
0,468,38532,51,17,11,1,1,3,0,476,32684,11,17,33,1,0,2,0,0
0,490,35188,44,11,17,0,1,3,0,459,35241,17,11,66,2,0,2,0,1
0,408,37633,41,20,21,2,0,1,0,457,38281,21,20,181,0,0,4,0,1
0,464,43008,31,26,11,1,0,5,0,407,33425,11,26,50,1,1,3,0,1
0,459,36974,33,16,22,0,1,1,0,497,41274,22,16,40,2,0,4,0,0
0,451,36921,35,15,13,1,1,3,0,479,35449,13,15,57,1,0,4,0,0
0,478,30132,58,6,8,0,1,0,0,559,34738,8,6,46,2,0,3,0,0
0,461,43301,36,26,16,1,1,4,0,404,36481,16,26,91,1,0,2,0,1
0,490,35302,35,16,11,1,1,2,0,501,34800,11,16,38,1,0,3,0,1
0,417,39174,44,22,25,0,1,1,0,466,42009,25,22,48,1,0,5,0,1
0,460,33337,38,12,13,3,1,0,0,534,37448,13,12,39,0,0,3,0,1
0,491,41310,32,22,15,2,1,5,0,415,33891,15,22,29,0,0,0,0,1
0,449,36318,38,19,22,0,0,0,0,443,40916,22,19,41,2,1,5,0,0
0,465,39350,51,22,15,2,1,2,0,429,35074,15,22,143,0,0,2,0,1
0,454,34195,34,17,28,0,0,2,0,457,42310,28,17,47,2,0,4,0,0
0,528,37743,39,15,17,0,0,2,0,541,39515,17,15,46,2,1,6,0,0
0,441,38696,45,20,20,0,1,1,0,464,39241,20,20,43,2,0,3,0,0
0,527,34133,41,9,11,0,1,1,0,544,36380,11,9,34,2,0,2,0,1
0,473,33786,39,9,21,0,1,2,0,430,37964,21,9,108,2,0,2,0,0
0,545,39832,90,13,6,1,1,5,1,449,28717,6,13,45,1,0,4,0,1
0,489,35334,38,13,10,0,1,1,0,540,37506,10,13,46,2,0,7,1,1
0,478,34356,44,9,14,0,1,3,0,470,37612,14,9,69,2,0,5,0,0
0,484,33607,41,14,8,2,0,0,0,491,33351,8,14,36,1,0,2,0,1
0,510,41188,40,24,18,1,1,2,0,394,34903,18,24,36,0,0,2,0,1
0,453,37299,59,20,28,0,0,1,0,496,43814,28,20,59,3,0,3,0,0
0,532,35255,62,11,19,0,0,1,0,512,39731,19,11,154,1,1,3,0,1
0,469,36770,49,14,10,2,1,2,0,474,33263,10,14,51,0,0,3,0,1
0,491,31574,50,9,18,0,0,1,0,547,37588,18,9,47,2,0,3,0,0
0,426,34519,42,17,29,0,0,0,0,456,44625,29,17,47,2,1,4,0,0
0,406,32903,101,14,18,0,0,0,0,498,37415,18,14,46,3,1,4,0,0
0,459,37811,45,17,12,2,1,1,0,454,34193,12,17,69,0,0,4,0,1
0,516,36749,267,14,8,1,1,4,0,558,33019,8,14,142,1,0,0,0,1
0,524,37382,32,14,17,0,1,2,0,513,36678,17,14,58,2,0,2,0,0
0,450,42546,47,23,13,0,1,4,0,402,33053,13,23,50,2,0,2,0,1
0,443,39577,37,23,17,2,1,2,0,462,35702,17,23,39,1,0,4,0,1
0,508,35217,38,12,13,3,0,2,0,493,35386,13,12,49,0,1,2,0,1
0,511,30859,39,6,13,0,0,0,0,561,36742,13,6,50,3,1,3,0,0
0,491,33806,37,10,17,1,1,0,0,523,36065,17,10,134,2,0,2,0,0
0,445,35873,87,17,15,1,0,2,0,430,34726,15,17,112,1,1,2,0,0
0,465,35970,42,15,19,0,0,2,0,506,40309,19,15,47,2,1,4,0,0
0,530,35972,57,14,18,0,0,1,0,505,38140,18,14,52,2,1,2,0,0
0,455,35688,38,11,23,0,0,3,0,492,40237,23,11,54,3,1,4,0,1
0,514,41391,48,21,12,2,1,5,0,494,35481,12,21,50,0,0,1,0,1
0,540,39244,40,17,10,1,1,3,0,519,33400,10,17,44,1,0,1,0,1
0,478,40162,44,22,10,2,0,4,0,500,34758,10,22,40,0,1,2,0,1
0,433,41293,55,23,20,2,0,3,0,504,40747,20,23,33,0,1,5,0,1
0,424,31013,40,10,16,1,0,1,0,492,40478,16,10,34,2,1,4,0,0
0,497,32121,39,7,20,1,0,0,0,524,38009,20,7,63,1,1,5,0,0
0,487,39692,40,16,15,2,1,6,0,455,35497,15,16,38,1,0,2,0,1
0,509,38985,38,16,6,2,1,4,0,493,30865,6,16,48,0,0,0,0,1
0,485,36167,50,12,26,1,0,1,0,463,40024,26,12,40,2,0,4,0,0
0,392,35401,63,19,33,1,0,0,0,470,45948,33,19,49,1,1,5,0,0
0,417,30302,35,8,24,0,0,0,0,504,41317,24,8,85,2,1,7,0,0
0,434,38271,41,24,13,1,1,3,0,403,33174,13,24,127,1,0,2,0,1
0,494,46987,61,33,15,2,1,3,0,516,37483,15,33,49,0,0,3,0,1
0,514,34611,41,11,10,1,0,2,0,503,33958,10,11,50,1,1,2,0,0
0,481,40173,42,23,11,1,1,3,0,518,35569,11,23,43,1,0,5,0,0
0,470,34297,68,12,10,1,1,2,0,526,34888,10,12,44,1,0,3,0,0
0,464,33778,38,12,11,1,0,1,0,520,37891,11,12,79,2,1,4,0,1
0,419,32194,39,9,26,0,0,0,0,468,42885,26,9,35,3,1,5,0,0
0,476,41001,57,26,12,2,1,4,0,481,32962,12,26,40,0,0,0,0,1
0,429,31167,29,6,24,0,0,1,0,502,45144,24,6,44,2,1,10,2,0
0,478,43420,59,24,4,1,1,7,2,420,28636,4,24,29,0,0,4,0,1
0,515,41605,49,18,9,1,1,7,1,494,33051,9,18,37,1,0,2,0,1
0,420,39903,44,23,19,3,1,3,0,377,39285,19,23,64,0,0,4,0,1
0,435,35562,40,18,18,0,0,1,0,478,37539,18,18,64,2,1,4,0,0
0,421,42090,39,28,22,0,1,5,0,455,40447,22,28,373,2,0,2,0,0
0,458,33673,41,14,10,2,0,1,0,414,31828,10,14,44,1,1,2,0,1
0,448,38172,50,20,18,2,1,4,0,447,36720,18,20,43,0,0,3,0,1
0,496,33673,58,11,9,2,0,0,0,516,33824,9,11,43,0,1,3,0,1
0,452,33078,40,8,19,1,0,1,0,501,37874,19,8,32,2,0,3,0,0
0,511,37645,57,14,13,3,1,4,0,497,34241,13,14,62,0,0,3,0,1
0,415,31562,30,9,27,0,0,0,0,512,42680,27,9,41,2,1,6,0,0
0,475,34710,36,14,12,0,1,1,0,507,34538,12,14,37,2,0,2,0,1
0,394,35122,30,14,21,0,0,2,0,436,37823,21,14,34,2,1,3,0,1
0,443,40037,37,30,20,1,0,0,0,464,41450,20,30,41,1,1,5,0,1
0,442,35014,81,12,18,1,0,1,0,473,40307,18,12,43,1,1,5,0,0
0,418,35182,39,16,22,1,0,1,0,459,39874,22,16,42,2,1,4,0,0
0,514,30502,35,4,13,0,0,0,0,508,35592,13,4,37,3,1,4,0,0
0,453,41972,88,25,27,1,0,4,0,390,39422,27,25,42,0,0,2,0,0
0,478,36643,34,13,24,0,0,0,0,457,38511,24,13,115,1,1,3,0,0
0,437,36009,46,19,18,0,0,0,0,453,37850,18,19,42,3,1,3,0,0
0,487,35529,42,14,6,1,1,2,0,512,34091,6,14,43,1,0,3,0,1
0,474,35095,131,11,21,1,0,4,0,437,37259,21,11,58,2,0,3,0,1
0,418,36807,36,20,22,0,0,0,0,479,39109,22,20,52,3,1,4,0,0
0,466,35377,38,15,37,1,0,0,0,500,46157,37,15,40,1,1,4,0,0
0,465,42767,38,26,16,0,1,5,0,453,37678,16,26,97,3,0,2,1,0
0,468,45757,46,35,12,2,1,3,0,442,32948,12,35,63,0,0,3,0,1
0,475,38728,40,22,18,1,0,2,0,458,36145,18,22,45,1,1,4,0,0
0,488,33125,46,8,20,0,0,1,0,488,39006,20,8,150,2,1,3,0,1
0,502,36203,40,9,10,0,1,4,0,499,34263,10,9,49,2,0,3,0,0
0,491,35323,42,16,10,2,1,2,0,480,32105,10,16,37,0,0,0,0,1
0,502,36337,54,13,19,1,1,1,0,521,37418,19,13,75,1,0,2,0,0
0,424,30303,76,8,22,0,0,2,0,433,37549,22,8,38,2,1,3,0,0
0,567,37410,48,13,7,2,1,3,0,545,32627,7,13,55,0,0,1,0,1
0,532,36471,37,12,9,0,1,3,0,510,33862,9,12,42,2,0,2,0,0
0,459,31791,45,7,27,1,0,0,0,508,43405,27,7,49,1,1,6,0,0
0,446,32162,49,11,20,1,0,0,0,519,41657,20,11,39,1,1,6,0,1
0,428,37289,47,16,20,1,0,2,0,450,39075,20,16,53,2,0,3,0,1
