,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
6720,2008,False,False,False,983,24,32,17,63467,62400,17,73,163,6,0,1,3,1,1,1022,32,24,57,69509,62750,21,68,189,7,1,4,3,1,0
6721,1955,False,False,False,789,31,26,55,61775,57225,19,55,138,5,0,2,3,2,1,919,26,31,60,65119,57480,16,66,152,8,1,2,0,0,0
6722,1726,False,False,True,826,29,17,53,58172,50075,14,52,179,7,1,4,0,0,0,827,17,29,19,51887,48333,19,51,142,5,0,0,6,0,1
6723,1849,False,False,True,1015,33,28,34,69062,62758,21,62,150,11,2,4,3,1,1,1007,28,33,36,62085,59018,19,53,119,3,0,1,3,1,0
6724,1596,False,False,False,692,20,28,25,47803,46275,12,43,94,2,0,0,4,0,1,723,28,20,40,55807,51300,11,59,140,11,3,3,2,1,0
6725,1838,False,False,False,679,22,32,29,50605,48383,9,56,145,5,0,2,6,0,0,827,32,24,37,61926,49425,9,62,137,11,2,2,0,1,1
6726,111,False,True,False,1,0,0,0,2541,2000,0,0,0,0,0,0,0,0,0,7,0,0,0,2673,2450,0,1,1,0,0,0,0,0,0
6727,1852,False,False,True,754,53,35,48,65480,57350,2,66,129,9,2,4,3,1,1,664,34,55,40,59732,64833,7,43,100,4,1,0,0,0,0
6728,1771,False,False,True,943,25,18,48,59232,54200,27,60,177,7,1,2,6,1,1,967,18,25,22,53795,51260,23,65,166,4,0,2,0,0,0
6729,2398,False,False,True,998,42,44,71,82097,73633,20,66,167,9,2,3,3,1,1,947,44,42,93,78945,77093,12,91,199,9,1,3,3,1,0
6730,1739,False,False,False,779,24,40,29,55277,55075,18,52,111,2,0,0,3,0,1,878,40,24,53,64989,60452,13,59,139,9,3,3,3,1,0
6732,916,True,False,False,392,9,21,10,25436,21500,2,30,43,0,0,0,1,0,0,437,21,9,30,31206,28100,11,25,69,2,0,2,5,0,0
6733,1903,False,False,False,857,26,35,25,57847,54125,18,72,168,4,0,2,2,0,1,969,35,26,33,65602,59050,28,63,159,10,2,2,1,1,0
6734,1867,False,False,True,939,29,25,38,65592,59903,13,71,163,11,3,4,3,1,0,917,25,29,30,56095,53475,18,48,127,2,0,0,3,0,1
6735,1627,False,False,True,802,36,28,33,59885,53708,10,42,110,9,1,2,3,1,1,799,28,36,38,52821,49560,9,56,134,3,0,1,3,0,0
6736,1776,False,False,True,803,33,28,44,63657,55848,20,56,145,10,2,4,4,2,1,690,27,33,45,50357,48275,8,73,129,1,0,1,2,0,0
6737,1402,True,False,False,527,9,26,15,34317,32158,11,42,92,0,0,1,1,0,1,665,26,9,25,49046,43355,10,44,110,9,2,2,5,1,0
6738,1510,False,False,True,740,36,31,39,57179,51288,14,33,95,7,1,4,3,1,0,649,31,37,19,48452,45883,5,51,94,4,0,0,3,0,1
6739,1875,False,False,True,816,31,37,47,64094,59630,28,61,153,10,2,1,3,1,1,858,36,31,48,63597,59975,20,81,184,5,0,3,3,1,0
6740,1865,False,False,False,872,35,37,62,64470,61410,16,65,155,4,0,2,1,1,0,937,37,35,53,68490,60725,19,56,145,11,1,2,5,0,1
6741,2020,False,False,False,864,29,32,34,62613,60480,11,58,133,7,1,1,4,0,1,921,32,29,30,68300,63408,8,55,120,10,2,2,0,2,0
6742,1376,False,False,True,631,31,12,50,48480,39425,7,49,112,8,1,4,4,0,1,576,12,31,16,37014,35468,12,35,89,1,0,0,0,0,0
6743,2144,False,False,False,902,51,49,53,71641,67450,14,63,146,5,0,3,0,0,0,816,49,51,62,76720,65535,9,79,171,9,2,2,6,1,1
6744,1418,False,False,True,742,27,17,22,51784,46996,14,53,124,9,1,2,5,1,1,706,17,27,20,42591,39135,14,54,116,2,0,1,1,0,0
6745,2100,False,False,True,848,51,38,64,74753,68995,12,75,165,10,2,1,4,1,0,959,38,51,28,69800,65350,12,65,160,7,0,4,2,0,1
6746,1570,False,False,False,717,30,34,48,52850,49510,19,54,138,5,1,2,0,0,1,765,34,30,47,57507,52550,20,61,162,9,1,0,6,1,0
6747,1924,False,False,False,844,29,39,38,59378,56655,12,63,142,5,0,3,1,0,1,920,39,29,59,70006,58000,20,67,169,11,2,1,2,1,0
6748,2382,True,False,True,1155,45,37,66,85404,79305,19,124,235,8,2,4,3,2,0,1198,37,45,35,80824,77700,21,61,175,7,1,1,3,1,1
6749,1257,True,False,False,562,7,24,9,31867,30135,13,40,88,0,0,0,0,0,0,612,24,7,25,42804,36330,12,41,105,5,0,1,6,0,1
6750,1263,False,False,False,561,4,24,7,30457,29175,8,38,72,1,0,0,0,0,0,718,23,4,27,46099,38225,16,35,107,9,2,2,6,0,1
6751,1846,False,False,True,882,56,37,58,74449,67375,11,57,141,10,2,4,0,1,0,828,37,56,39,64151,60712,14,47,115,5,0,0,6,0,1
6752,2131,False,False,False,906,35,50,51,67954,64875,22,71,192,5,0,3,0,0,1,1051,50,35,64,79400,75775,21,67,174,10,2,3,3,2,0
6753,286,True,False,True,110,2,2,6,7593,6000,0,3,3,0,0,0,0,0,0,96,2,3,2,7355,3800,0,2,2,0,0,0,0,0,0
6754,2270,False,False,True,1015,41,36,92,77987,67873,12,86,163,11,3,3,3,1,0,982,36,41,51,69991,70087,38,68,215,4,0,3,3,1,1
6755,1035,True,False,True,514,17,7,16,33456,28525,10,30,65,2,0,2,3,0,1,457,7,17,6,27470,25925,8,38,75,1,0,0,0,0,0
