,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
806,2193,False,False,True,1053,45,34,101,78349,70865,43,93,239,11,2,4,3,0,1,1030,34,45,60,73968,72760,33,124,256,8,0,1,2,2,0
807,1624,False,False,False,763,17,40,22,47648,45575,19,60,119,1,0,0,3,0,0,883,40,17,44,62600,55475,14,68,184,10,1,4,0,1,1
808,1259,False,False,False,611,18,35,27,40518,39258,6,36,77,3,0,0,2,0,0,600,35,19,57,48741,43983,11,43,109,8,1,3,4,0,1
809,1810,False,False,False,1056,19,34,19,56958,54925,25,73,184,4,0,1,3,0,1,994,34,19,59,66921,59800,34,72,184,9,3,3,0,1,0
810,2164,False,False,True,1048,34,35,32,75269,70908,37,91,253,11,3,2,1,2,1,1120,35,34,62,72103,66125,27,84,184,3,0,3,2,0,0
811,1553,False,False,False,773,19,34,32,49217,45537,12,53,119,3,0,0,0,0,0,861,34,19,39,60229,55425,18,55,152,10,2,4,6,1,1
812,1760,False,False,True,939,21,30,32,63299,52110,22,81,191,11,4,1,0,2,1,877,30,21,45,56202,54383,20,71,174,4,0,3,3,0,0
813,837,False,False,True,477,31,5,26,36064,24775,0,21,45,9,1,2,3,0,0,239,5,31,10,18806,17325,2,16,33,0,0,0,0,0,0
814,1555,False,False,True,766,38,13,73,56885,49790,9,54,118,11,1,1,6,0,1,696,13,38,20,45754,42958,12,42,129,2,0,2,0,1,0
815,1919,False,False,False,788,44,38,63,66348,62725,30,88,216,8,2,3,6,0,1,901,38,44,58,72326,70553,28,74,188,8,1,1,0,2,0
816,1318,True,False,False,649,9,22,13,35691,32650,22,59,139,0,0,1,0,0,1,691,22,9,33,45310,39925,19,58,135,6,1,2,3,0,0
817,934,True,False,False,492,6,19,6,26599,24825,9,43,76,0,0,1,3,0,0,515,19,6,20,33861,29075,15,33,82,2,0,1,3,0,1
818,1539,False,False,True,846,35,15,45,57884,52395,19,82,175,10,2,3,6,0,1,807,15,35,25,47738,43850,21,54,128,2,0,0,0,0,0
819,1301,False,False,True,664,32,11,47,50791,46583,23,51,109,9,1,2,3,0,1,539,11,32,15,34483,31468,18,55,110,1,0,1,0,0,0
820,1270,False,False,False,568,16,35,11,37673,36700,12,56,113,1,0,0,3,0,0,661,35,16,51,50802,46300,16,48,116,8,1,2,0,0,1
821,1271,True,False,False,641,10,22,12,36744,34575,18,48,109,1,0,1,5,0,0,746,21,10,32,45582,40725,20,44,123,4,0,0,1,0,1
822,1763,False,False,True,849,37,19,51,64830,58595,18,71,158,11,2,3,5,1,1,842,19,37,17,51604,49203,25,69,164,2,0,1,1,0,0
823,2072,False,False,False,1023,32,42,45,71799,71545,29,80,204,5,1,2,0,1,0,1081,42,32,55,77170,70483,26,83,210,10,2,2,6,1,1
824,1112,True,False,False,501,12,30,22,31534,29775,17,36,81,0,0,1,0,0,0,530,30,12,51,42025,35750,13,50,103,5,0,0,6,0,1
825,1725,True,False,True,872,35,20,69,63904,58198,26,69,171,11,3,1,3,1,1,897,20,35,22,52443,50810,27,70,173,3,0,2,3,0,0
826,1646,False,False,True,829,37,15,55,59014,52375,30,56,168,8,1,3,0,0,1,843,15,37,36,52308,50025,15,76,159,4,0,1,3,0,0
827,1223,True,False,True,703,18,6,27,41962,37000,18,50,122,5,0,0,6,0,1,636,6,18,13,33577,30875,15,44,107,2,0,1,0,0,0
828,2133,True,False,True,883,49,40,94,76995,69425,29,102,262,9,2,2,3,2,1,963,40,49,70,73368,70850,45,90,227,6,0,3,1,0,0
829,1122,False,False,True,610,29,14,30,48483,38275,9,41,92,11,2,2,6,0,1,455,14,29,15,30400,27708,11,39,94,0,0,1,0,0,0
830,1597,True,False,False,808,20,23,33,50071,46425,50,75,191,3,0,1,1,0,0,782,23,20,46,51146,47000,25,93,168,5,0,2,5,0,1
831,1746,False,False,False,787,30,34,28,56020,53725,12,77,152,5,0,3,1,0,1,800,34,30,72,61234,55100,20,53,138,7,1,1,2,1,0
832,1643,False,False,False,769,19,31,20,49763,48880,19,55,132,3,0,3,3,0,1,930,31,19,54,63634,55315,17,58,140,10,2,1,3,1,0
833,1862,False,False,True,908,40,32,67,72051,64740,31,64,169,11,3,3,3,2,1,835,31,40,38,59335,58375,16,69,151,2,0,2,3,0,0
834,1479,False,False,False,620,25,22,34,45065,43350,22,45,132,4,0,2,6,0,1,713,22,25,46,51609,47083,15,59,132,8,1,2,0,1,0
835,1589,False,False,True,875,28,21,43,58973,55670,32,68,186,11,3,3,1,1,1,860,21,28,18,51342,48275,25,65,181,4,0,0,5,0,0
836,1449,False,False,False,554,20,40,25,42725,40225,19,54,112,2,0,1,2,0,1,743,40,21,65,59913,52335,24,79,161,8,1,2,1,1,0
837,1478,False,False,True,709,30,15,48,56090,50920,20,54,121,9,2,2,3,1,1,672,15,30,18,42082,42200,16,70,164,2,0,2,3,0,0
838,1672,False,False,True,729,32,21,72,57707,51175,16,57,133,9,2,2,6,1,0,763,21,32,38,53398,50260,21,57,159,5,0,2,0,0,1
839,1465,False,False,True,725,34,13,57,55456,46100,11,58,121,10,2,2,0,1,1,659,13,34,19,44421,43020,15,37,99,5,0,1,6,0,0
840,1412,False,False,False,695,15,29,27,42797,41158,34,59,119,2,0,0,3,0,0,777,29,15,37,55196,50133,31,83,198,10,2,2,3,1,1
841,1416,True,False,False,696,13,22,24,41688,39700,21,64,147,1,0,0,2,0,1,785,22,13,36,47976,41908,28,54,132,7,1,3,3,0,0
842,1260,True,False,True,632,36,19,40,50894,42350,10,62,135,5,0,1,1,0,1,626,19,36,23,41432,39450,15,42,99,4,0,1,0,0,0
843,1974,False,False,True,1140,30,22,51,74223,66000,33,127,288,11,2,4,5,2,1,999,22,30,53,59403,57425,61,96,243,1,0,1,0,0,0
844,1468,False,False,True,756,43,17,73,60347,54260,20,61,153,9,2,1,6,1,1,649,17,43,22,42983,41075,18,57,127,2,0,2,0,0,0
845,1779,True,False,False,819,41,32,62,64437,62808,19,58,163,8,2,3,1,1,1,852,32,41,39,63042,58630,19,66,153,7,0,1,2,0,0
846,1621,False,False,True,906,37,19,51,64176,58008,31,72,157,9,1,3,6,1,1,805,19,37,19,51459,47522,14,76,141,5,0,1,0,0,0
847,1363,False,False,True,739,26,17,41,53126,45210,19,56,145,10,2,2,3,0,1,676,17,26,27,42273,38825,15,57,110,2,0,1,0,0,0
848,1294,False,False,False,588,17,31,23,37798,39712,17,40,106,0,0,1,0,0,0,728,31,17,38,53736,47105,12,55,111,11,3,1,6,0,1
849,914,True,False,True,479,17,9,21,32071,27933,6,31,66,3,0,1,3,0,0,418,9,17,12,25094,21858,8,29,73,0,0,0,0,0,0
850,1995,False,False,False,1075,40,35,51,71075,69550,35,95,220,7,1,1,0,0,0,1093,35,40,47,78537,73080,44,100,270,10,3,3,6,2,1
851,1105,True,False,True,613,27,5,35,42827,39825,7,49,89,6,0,1,6,0,1,549,5,27,5,30024,28075,14,40,91,1,0,1,0,0,0
852,930,True,False,False,422,5,30,5,24342,21800,7,27,51,0,0,0,4,0,0,494,30,5,39,36581,32700,4,31,57,4,0,1,2,0,0
853,1542,True,False,False,656,22,40,43,49087,45800,23,73,150,3,0,1,3,0,1,757,40,23,61,61379,56033,29,65,173,6,0,2,3,1,0
854,936,True,False,False,439,6,17,6,23920,20800,5,34,64,0,0,0,3,0,0,497,17,6,20,31174,24275,7,32,70,2,0,1,3,0,1
855,911,True,False,False,457,3,17,6,23057,20650,2,30,58,0,0,0,0,0,0,528,16,3,25,32554,23725,8,29,72,2,0,2,6,0,0
856,1862,True,False,False,996,28,36,46,66438,64555,20,62,160,9,1,2,0,1,1,904,36,28,66,68544,63673,8,72,147,7,1,2,6,1,0
857,1718,True,False,False,789,37,38,41,61065,58000,32,91,215,4,0,0,3,1,0,895,38,37,48,65807,59100,25,77,181,7,1,4,0,0,1
858,1768,False,False,True,862,25,22,47,59409,54050,25,86,189,9,2,2,2,1,1,890,22,25,50,54879,52310,29,80,185,3,0,1,4,0,0
859,1974,False,False,False,975,26,39,34,62695,75855,33,66,163,3,0,0,3,0,1,1106,39,26,59,76351,68408,29,92,213,11,2,5,0,1,0
860,1732,False,False,False,753,18,35,34,47906,45790,19,70,159,1,0,0,4,0,0,895,35,18,55,65192,58185,31,65,177,11,4,4,2,2,1
861,1775,False,False,True,873,32,26,58,61333,53000,16,92,167,7,1,1,3,1,0,941,25,32,48,61214,56393,41,62,195,8,1,3,3,0,1
862,1547,False,False,True,837,31,14,56,56854,49633,22,72,168,10,2,3,0,0,1,737,14,32,20,45039,43525,18,50,102,0,0,0,3,1,0
863,1499,False,False,False,770,22,38,28,49501,47150,12,62,131,2,0,2,1,0,0,790,38,22,54,59376,55050,22,45,155,10,2,1,2,1,1
864,2173,False,False,False,949,45,53,81,73798,69830,40,86,217,4,0,2,2,0,1,992,53,45,100,83586,78550,42,105,268,11,2,3,3,2,0
865,1735,False,False,False,896,12,27,14,50533,48900,26,56,144,3,0,1,0,0,0,880,27,13,36,61442,54345,23,79,183,11,3,3,1,2,1
866,1509,True,False,False,800,18,28,22,48743,46350,14,47,114,3,0,0,2,0,0,820,28,18,37,54854,49175,18,71,165,4,0,3,3,0,1
867,971,True,False,False,552,4,14,7,28737,25425,7,32,63,1,0,0,3,0,0,547,14,4,21,30448,28700,17,35,89,0,0,2,0,0,0
868,1350,True,False,True,644,39,17,39,50249,45675,6,47,106,4,0,3,6,0,1,662,16,39,29,44072,41450,13,42,99,3,0,0,0,0,0
869,2141,False,False,False,1003,45,47,67,77696,73408,31,84,242,4,0,2,6,2,1,1007,47,45,89,80744,75688,27,86,186,10,3,3,0,1,0
870,1621,True,False,True,791,38,31,48,64943,59600,27,69,172,10,2,2,1,1,0,798,31,38,45,55204,53275,17,59,128,5,0,2,2,0,1
871,1296,False,False,True,758,29,16,50,52541,46050,12,45,100,11,3,2,2,0,1,640,16,29,29,39339,37875,10,31,77,2,0,1,1,0,0
872,1971,False,False,False,951,26,41,30,63103,61262,19,75,162,6,0,3,0,0,0,973,41,26,53,74634,66850,28,75,205,10,2,2,3,1,1
873,1199,False,False,True,611,36,19,29,49560,39133,3,41,82,10,2,2,3,0,1,505,19,36,24,37191,33810,7,29,80,1,0,0,3,0,0
874,1010,True,False,True,559,13,3,22,37257,29775,6,30,68,7,2,2,3,0,1,428,3,13,4,23671,22475,6,30,62,0,0,0,1,0,0
875,1094,False,False,False,516,5,22,12,28853,27850,5,33,72,0,0,1,2,0,0,561,22,5,39,41131,33175,7,35,90,8,1,0,4,0,1
876,2025,False,False,False,881,41,62,45,70367,66065,24,72,203,5,0,1,5,0,1,925,62,41,103,80484,75600,22,84,193,9,2,4,1,2,0
877,1535,False,False,True,734,33,14,71,55188,47425,26,44,135,7,1,1,3,1,0,714,14,33,14,43521,40533,12,64,164,3,0,2,0,0,1
878,1439,False,False,True,683,28,20,47,52761,44675,16,48,126,10,1,2,0,1,1,595,20,28,32,40590,38250,14,48,111,2,0,1,3,0,0
879,1110,True,False,False,486,6,16,8,27673,25425,9,29,65,1,0,0,4,0,0,644,16,6,24,38315,31250,7,39,91,5,0,2,2,0,1
880,1961,False,False,False,1083,22,24,39,63980,59050,62,102,236,3,0,0,2,0,1,1128,24,22,36,69174,64510,57,133,290,10,2,4,4,2,0
881,1730,False,False,False,738,18,25,41,48603,46850,18,69,147,3,0,1,0,0,0,900,25,18,45,60585,55100,23,67,184,10,2,2,3,1,1
882,1682,False,False,False,928,19,23,21,51276,47108,29,73,184,4,0,3,0,0,1,959,22,19,30,59055,51958,33,80,202,7,1,1,3,1,0
883,1206,False,False,True,700,32,12,44,47659,42808,10,43,114,9,1,3,1,0,1,484,12,32,19,32836,30075,11,42,92,0,0,0,2,0,0
884,1675,False,False,True,787,39,32,57,64875,56750,18,76,167,10,2,1,3,2,1,790,32,39,53,57508,53525,20,79,172,5,0,1,0,0,0
885,1299,True,False,False,646,12,33,14,39459,37660,15,50,111,3,0,0,3,0,1,668,33,12,55,47572,44420,12,64,133,5,0,3,3,0,0
886,1039,False,False,False,498,10,25,12,28717,25550,6,24,54,0,0,0,1,0,0,544,25,10,37,39979,33508,2,24,49,7,1,2,5,0,1
887,1266,True,False,False,667,14,18,17,38613,37575,18,45,127,2,0,2,1,0,0,796,18,14,34,46955,44450,18,49,125,4,0,1,2,1,1
888,131,False,True,True,19,0,0,0,3073,2450,0,1,1,0,0,0,0,0,0,15,0,0,0,2995,1950,0,1,0,0,0,0,0,0,0
889,1596,False,False,True,840,24,29,30,57697,51350,23,57,147,9,1,2,0,0,1,808,29,24,41,56228,52930,17,68,176,3,0,2,6,1,0
890,1880,False,False,False,1029,20,36,31,62235,60180,24,90,208,5,0,1,3,0,1,980,36,20,56,70376,63950,29,82,207,11,4,4,3,2,0
891,1958,False,False,False,1029,32,30,52,66155,62733,17,66,177,4,0,2,2,0,1,954,30,33,53,72056,64100,23,78,204,11,5,3,4,2,0
892,1763,False,False,True,862,31,28,54,64740,57375,35,98,202,9,2,2,3,1,1,815,27,31,44,57227,54250,31,82,217,5,0,2,0,1,0
893,1797,False,False,False,948,32,41,34,65304,63075,30,92,199,5,0,4,0,1,1,926,41,32,59,70034,61200,38,79,176,11,2,1,6,1,0
894,1463,False,False,True,768,29,20,45,55244,49450,12,64,138,9,2,2,4,1,1,703,20,29,28,44653,46468,15,56,133,3,0,1,2,0,0
895,1629,False,False,True,877,34,20,47,62299,57416,23,58,142,11,4,4,5,1,1,826,20,34,30,49600,45635,16,52,120,2,0,0,1,0,0
896,912,True,False,True,485,28,10,40,35900,33775,7,36,61,3,0,0,0,0,1,373,9,28,7,24515,22458,6,34,62,0,0,0,0,0,0
897,1633,False,False,True,826,54,30,89,69460,62890,27,67,178,11,2,3,3,1,1,734,30,54,46,54630,52743,19,60,139,3,0,1,0,0,0
898,1881,False,False,True,889,39,31,83,71226,65930,36,73,204,10,2,3,6,1,0,886,31,40,44,63711,59000,27,88,193,4,0,2,0,1,1
899,1526,False,False,True,766,32,28,52,55890,48883,29,71,137,8,1,3,2,0,0,743,28,32,26,50428,49060,30,78,191,2,0,0,4,0,0
900,1720,False,False,True,917,28,11,43,60396,54900,26,86,201,11,3,3,2,1,1,964,11,28,9,49187,45458,26,62,164,3,0,0,1,0,0
901,1986,False,False,True,930,43,40,62,74322,64825,34,93,222,9,1,4,3,2,1,876,40,43,48,64134,61325,24,81,181,5,1,1,3,0,0
902,1455,False,False,False,742,15,30,24,45329,40625,12,56,125,3,0,0,6,0,1,821,30,15,62,56236,47325,23,74,179,10,1,3,0,1,0
903,1122,True,False,False,476,14,29,14,32944,33622,2,32,61,1,0,0,3,0,0,527,29,14,33,40448,36275,5,39,80,6,0,2,3,0,1
904,2407,False,False,True,1293,24,16,48,77568,73640,51,104,317,11,4,4,0,1,1,1224,16,24,29,70355,68560,34,104,238,4,0,2,6,1,0
905,1681,True,False,False,785,23,33,42,54259,50730,28,53,161,5,0,1,6,0,0,791,33,23,58,59458,48733,20,68,160,7,1,2,0,1,1
906,1474,False,False,True,885,20,12,29,53992,46285,23,59,147,10,2,2,6,1,1,736,12,20,15,41948,39025,22,64,150,2,0,1,0,0,0
907,1311,False,False,True,675,22,8,35,47095,39175,13,47,124,9,1,3,4,1,1,662,8,22,8,38939,36510,7,37,76,3,0,0,0,0,0
908,1013,True,False,True,560,33,12,25,40599,37350,4,33,66,4,0,1,6,0,1,399,12,33,11,26787,24858,2,24,43,1,0,0,0,0,0
909,1930,False,False,True,989,21,30,26,67119,59603,26,61,180,11,3,2,2,2,0,920,30,21,53,61822,57708,14,77,159,6,0,2,4,0,1
910,1529,False,False,False,786,23,40,44,50259,48912,20,82,162,2,0,1,5,0,0,790,40,23,67,60481,59193,17,54,142,10,2,2,0,1,0
911,1795,False,False,False,885,21,24,33,54316,53475,20,79,163,4,0,2,4,0,0,961,24,21,66,61225,53485,29,84,205,9,1,2,2,1,1
912,2166,False,False,True,952,35,23,88,71560,65450,38,75,224,9,4,1,1,1,1,1022,23,35,38,66661,64775,36,86,239,4,0,4,5,1,0
913,2153,False,False,True,1086,41,34,79,77765,69040,49,99,246,7,1,3,3,2,1,1108,34,41,46,72476,70170,43,105,241,6,0,2,3,0,0
914,2404,False,False,False,1104,40,40,48,78076,75150,44,122,276,6,0,4,0,0,1,1057,40,40,72,78887,72355,55,90,229,7,1,1,3,2,0
915,1314,True,False,False,688,7,21,12,37801,35050,12,38,104,4,0,1,0,0,1,691,20,9,38,43764,39825,4,48,91,4,0,2,1,1,0
916,1355,False,False,False,660,13,36,25,41316,39900,11,57,112,1,0,1,0,0,1,831,36,13,53,54896,49637,23,47,128,10,1,2,6,0,0
917,1570,False,False,False,668,29,32,55,50764,49358,9,62,120,4,0,3,3,0,1,744,32,29,42,58576,49050,23,44,135,10,2,0,3,1,0
918,978,True,False,True,507,17,10,23,31593,25000,7,28,63,1,0,0,1,0,0,480,10,17,9,28694,26600,7,28,65,1,0,1,5,0,0
919,1686,False,False,False,816,24,31,44,52509,49180,26,58,161,2,0,1,0,0,0,885,31,24,50,60642,54600,27,65,164,8,1,2,6,1,1
920,1198,True,False,False,646,14,23,18,37942,36400,14,49,107,3,0,2,6,0,0,634,22,14,33,41725,34858,18,49,102,4,0,0,0,0,1
921,1646,False,False,True,931,36,22,53,63715,54655,20,70,186,10,1,2,2,1,1,848,21,36,21,52537,50150,16,59,143,4,0,1,1,0,0
922,1558,True,False,False,743,16,41,16,45981,43125,8,61,127,4,0,1,3,0,1,821,41,16,72,59228,55725,20,45,129,5,0,3,3,1,0
923,1530,False,False,True,755,29,24,52,55020,48185,20,67,157,9,1,2,6,1,1,707,24,29,40,46844,44450,24,56,144,3,0,1,0,0,0
924,1204,False,False,False,568,7,25,7,32221,31775,12,47,95,1,0,0,3,0,0,671,23,7,24,44433,37525,6,43,79,10,2,1,1,0,1
925,1817,False,False,True,909,30,30,47,65553,57805,20,71,179,8,1,2,0,1,0,912,30,31,57,62265,61630,25,69,188,5,0,3,6,1,1
926,1474,True,False,False,799,12,25,13,42617,40800,20,39,97,3,0,1,6,0,0,721,25,12,48,48961,42750,16,82,168,4,1,2,0,1,1
927,1479,False,False,True,704,32,27,49,55753,44850,20,55,142,9,1,3,2,1,0,635,27,32,47,46746,43558,14,51,123,2,0,0,0,0,0
928,1659,False,False,False,754,27,30,32,50706,48075,13,65,140,2,0,0,3,0,0,831,30,27,51,58850,52275,24,73,169,8,1,4,0,1,0
929,2066,False,False,False,1119,41,50,73,75741,74710,25,62,147,6,0,1,3,0,0,1019,50,41,86,82543,74435,19,91,214,11,3,4,3,2,1
930,2202,False,False,False,1077,33,43,49,77114,76160,59,128,302,6,1,2,3,0,1,1054,43,33,68,79533,73050,56,121,306,11,4,4,3,2,0
931,959,True,False,True,484,24,11,40,37663,31083,7,34,67,5,0,1,6,0,0,417,11,24,24,28039,26308,12,30,71,0,0,0,0,0,0
932,1750,False,False,True,818,40,26,62,65472,60675,28,64,151,7,1,1,2,1,0,934,26,40,42,61504,59658,25,80,170,4,0,3,2,0,1
933,1731,True,False,False,762,21,33,31,51713,49035,17,75,144,1,0,1,3,1,0,821,33,21,51,58847,53600,35,69,183,7,0,3,3,0,1
934,1511,True,False,False,684,15,34,26,45021,42675,14,37,98,2,0,0,3,0,1,812,33,15,46,56605,48650,17,50,147,9,1,3,3,1,0
935,1502,False,False,True,761,25,15,35,51940,45808,13,50,126,10,2,2,3,1,1,692,14,25,25,42406,38825,17,50,118,1,0,1,0,0,0
936,1203,True,False,True,588,44,14,41,50979,44983,2,42,90,9,2,2,2,0,1,495,14,44,17,33484,32400,6,35,72,0,0,0,1,0,0
937,1479,False,False,True,719,34,16,52,53497,46383,5,52,100,9,2,3,2,0,1,684,16,34,29,44325,44225,12,48,115,1,0,0,4,0,0
938,1482,True,False,False,639,21,36,32,45760,43110,15,74,133,2,0,1,3,0,0,734,36,21,45,55187,50025,30,55,160,6,1,3,3,1,1
939,1554,True,False,True,870,29,18,40,56500,51600,25,73,174,6,1,2,3,1,1,743,18,29,23,47029,44950,20,74,160,3,0,2,3,0,0
940,1813,False,False,True,964,28,22,46,66844,57960,37,72,207,10,1,1,2,1,1,913,22,28,32,57004,54550,24,85,190,4,0,3,4,0,0
941,1378,True,False,False,769,14,26,7,42792,39875,13,42,97,3,0,0,5,0,0,641,26,14,35,43500,38120,12,38,129,2,0,2,1,0,1
942,1361,True,False,False,721,15,31,20,41686,38383,26,35,115,1,0,1,0,0,1,739,31,15,31,50712,48060,12,56,120,5,0,2,3,1,0
943,1533,False,False,False,802,17,20,25,47329,45180,18,49,137,4,0,1,6,0,1,815,20,17,27,50539,42775,19,54,124,7,1,3,0,1,0
944,1361,True,False,True,661,38,20,57,55596,52025,17,52,122,8,0,3,3,1,1,612,20,39,27,42391,39600,15,42,107,2,0,0,3,0,0
945,1447,False,False,True,824,23,20,32,55219,47225,39,57,151,9,1,1,6,1,1,781,20,23,39,45282,40783,23,72,156,1,0,2,0,0,0
946,1563,True,False,False,771,12,25,20,47501,45225,21,59,127,4,0,0,3,0,1,840,24,12,43,54458,49700,27,70,157,7,1,3,3,1,0
947,1533,False,False,True,698,39,21,54,57532,52725,19,67,176,9,1,2,3,1,1,716,21,40,32,46095,43775,24,46,104,1,0,1,0,0,0
948,1390,True,False,True,746,38,16,42,58075,48650,16,43,115,9,2,1,6,1,1,703,16,38,14,42619,39605,10,55,116,2,0,1,0,0,0
949,2073,False,False,True,965,42,40,53,75743,71170,23,77,180,10,1,2,6,2,0,1013,40,42,66,71699,69325,23,70,184,7,1,3,0,0,1
950,1143,True,False,False,592,7,16,9,31744,29485,13,29,56,0,0,0,3,0,0,683,16,7,18,41162,40422,13,47,102,6,0,3,3,0,1
951,1820,False,False,False,774,29,38,44,56762,56175,41,74,172,2,0,0,2,0,0,885,38,29,48,69860,61087,36,101,243,8,2,4,4,2,1
952,2323,False,False,False,1139,26,31,57,76328,74300,42,117,296,8,2,3,4,2,1,1313,31,26,59,78745,75040,53,109,319,8,1,3,0,1,0
953,1397,False,False,False,638,14,23,18,40356,37595,15,47,116,2,0,0,0,0,0,710,23,14,46,49915,44110,16,58,141,9,1,2,6,0,1
954,2231,True,False,False,1147,27,28,44,69766,67630,21,110,212,3,0,1,3,0,0,1210,28,28,50,78307,75708,41,88,274,7,1,3,1,2,1
955,1476,True,False,True,766,26,15,48,54800,48925,24,67,158,10,2,0,6,1,1,778,15,26,19,42656,38975,16,62,138,1,0,3,0,0,0
956,1921,False,False,False,959,24,39,38,63382,62650,29,81,219,6,0,0,4,0,1,953,39,24,73,73030,64093,31,94,235,10,2,4,2,2,0
957,1536,True,False,False,791,18,30,33,48176,45575,18,65,157,5,0,0,3,0,0,800,30,18,42,57620,49135,15,75,162,8,1,3,3,1,1
958,1646,True,False,True,865,34,22,54,60687,55383,18,57,141,10,2,1,0,0,1,772,22,34,38,53181,50175,16,66,166,2,0,2,5,1,0
959,1431,True,False,True,798,35,12,69,55960,49770,15,71,161,6,0,3,0,1,1,684,12,35,24,39102,36900,13,51,110,0,0,0,3,0,0
960,916,True,False,False,370,4,15,3,20985,16125,3,26,49,0,0,0,0,0,0,494,15,4,10,30888,27750,8,33,68,2,0,1,3,0,1
961,1702,False,False,True,863,40,24,60,65771,59825,52,100,229,9,1,3,0,1,1,855,24,40,35,59629,58075,44,101,206,4,0,1,3,0,0
962,1540,False,False,False,738,30,31,32,52069,50890,11,61,137,5,0,3,0,0,0,769,31,31,44,57406,53508,17,56,136,9,2,0,3,1,1
963,2223,False,False,False,1203,33,30,60,73761,70558,36,112,257,3,0,3,3,0,1,1227,30,33,51,79991,73955,47,111,288,11,4,3,3,3,0
964,1115,True,False,False,485,12,26,14,30157,28000,7,37,72,1,0,0,0,0,0,566,26,12,43,42016,38050,10,46,90,4,0,2,4,0,0
965,1432,False,False,True,703,33,24,71,54390,46375,11,46,119,7,1,3,6,1,1,709,24,33,25,48677,46990,13,55,130,3,0,0,0,0,0
966,935,True,False,True,535,10,5,13,29609,25610,10,32,65,2,0,0,6,0,0,474,5,10,9,24754,19800,9,32,69,1,0,2,0,0,0
967,1432,False,False,True,790,35,18,45,55524,47950,16,49,126,8,1,2,3,1,1,750,18,35,20,46797,44725,12,50,105,3,0,1,3,0,0
968,1665,False,False,False,904,17,20,21,51194,48750,10,57,111,2,0,0,3,0,0,951,20,17,29,58645,53150,22,62,156,11,3,4,3,2,1
969,1626,False,False,False,752,22,27,31,50891,49060,18,67,156,4,0,1,1,1,1,788,27,22,47,54819,46150,26,64,163,9,1,2,5,0,0
970,1753,False,False,False,833,31,42,43,59424,56733,41,80,184,4,0,2,1,1,0,904,42,31,70,66864,59300,43,97,229,9,1,2,3,0,1
971,2458,False,False,False,1175,50,50,104,86177,80645,33,104,224,5,0,1,3,1,0,1067,50,50,80,90078,81333,31,89,246,11,5,4,3,2,1
972,1765,False,False,True,859,40,30,36,66162,58083,16,74,189,11,3,4,3,2,1,785,30,40,44,55092,51737,19,66,143,1,0,0,3,0,0
973,1393,False,False,True,734,39,16,47,57336,53107,11,60,133,11,2,1,3,1,1,630,16,39,20,42320,39490,17,47,110,1,0,1,3,0,0
974,1845,False,False,False,860,30,39,49,59066,56650,18,73,174,3,0,1,3,0,0,907,39,30,57,69525,64025,23,75,170,9,1,4,3,2,1
975,1471,False,False,True,833,30,12,45,55270,46000,20,85,189,9,2,3,3,1,1,746,12,30,10,42986,41825,33,62,158,2,0,0,3,0,0
976,1334,True,False,True,695,29,16,41,49742,42525,13,50,127,9,2,1,6,0,0,692,16,29,18,40137,39258,15,41,113,1,0,2,0,0,1
977,912,True,False,True,435,24,11,32,34450,27775,6,24,54,3,0,1,6,0,0,405,11,24,13,26813,25385,6,30,63,0,0,0,0,0,0
978,1787,False,False,True,905,27,19,44,60325,52550,21,71,162,9,1,0,4,1,1,1016,19,27,15,57193,54950,24,74,193,5,0,4,1,0,0
979,1712,False,False,True,762,42,24,103,63960,55865,31,77,199,9,1,2,0,1,0,794,23,42,34,52156,50658,33,77,183,3,0,2,3,0,1
980,2291,False,False,False,1021,38,40,65,75597,72975,50,100,298,9,2,1,0,1,1,1057,40,38,78,77478,71575,39,130,306,8,1,4,2,1,0
981,1860,False,False,True,887,39,23,74,67562,60710,23,76,159,9,1,4,1,1,0,857,23,39,36,58654,55350,17,88,194,5,0,0,0,0,1
982,1501,False,False,True,771,28,15,50,53499,47885,19,58,137,8,1,1,5,0,1,787,15,28,14,47000,45880,17,58,142,4,0,3,1,1,0
983,1570,False,False,False,768,18,34,26,47461,45625,19,54,137,2,0,1,0,0,0,867,34,18,52,61196,54375,9,66,145,11,4,2,3,1,1
984,1256,True,False,True,635,22,9,38,43474,35500,16,49,125,4,0,1,0,1,1,642,9,22,13,34954,33000,14,42,101,1,0,2,6,0,0
985,2108,False,False,True,982,42,37,93,74152,68050,24,88,205,7,1,4,0,1,1,1058,37,42,67,74762,71255,19,79,194,4,0,1,3,1,0
